input,target,trial_id,task_id
"[0.6, 0.7, 0.5]",innerplanets,78,5000
"[1.5, 0.6, 1.7]",outerplanets,79,5000
"[0.7, 0.5, 0.6]",outerplanets,80,5000
"[0.3, 0.6, 0.3]",innerplanets,81,5000
"[0.4, 0.8, 0.4]",innerplanets,82,5000
"[1.3, 0.7, 1.5]",outerplanets,83,5000
"[0.9, 0.4, 0.8]",outerplanets,84,5000
"[0.2, 0.5, 0.2]",innerplanets,85,5000
"[0.5, 0.6, 0.5]",innerplanets,86,5000
"[1.4, 0.9, 1.6]",outerplanets,87,5000
"[0.8, 0.6, 0.7]",outerplanets,88,5000
"[0.1, 0.8, 0.2]",innerplanets,89,5000
"[0.6, 0.9, 0.5]",innerplanets,90,5000
"[1.6, 0.8, 1.8]",outerplanets,91,5000
"[0.7, 0.7, 0.6]",outerplanets,92,5000
"[0.3, 0.9, 0.3]",innerplanets,93,5000
"[0.4, 0.4, 0.4]",innerplanets,94,5000
"[1.5, 0.5, 1.7]",outerplanets,95,5000
"[0.9, 0.6, 0.8]",outerplanets,96,5000
"[0.2, 0.3, 0.2]",innerplanets,97,5000
"[0.5, 0.5, 0.5]",innerplanets,98,5000
"[1.4, 0.7, 1.6]",outerplanets,99,5000
"[0.8, 20.0, 120.0]",conductors,0,5001
"[0.3, 80.0, 60.0]",insulators,1,5001
"[0.9, 15.0, 130.0]",conductors,2,5001
"[0.4, 90.0, 50.0]",insulators,3,5001
"[0.7, 25.0, 110.0]",conductors,4,5001
"[0.2, 100.0, 40.0]",insulators,5,5001
"[0.6, 30.0, 100.0]",conductors,6,5001
"[0.5, 70.0, 90.0]",insulators,7,5001
"[0.1, 110.0, 30.0]",insulators,8,5001
"[0.8, 20.0, 120.0]",conductors,9,5001
"[0.9, 18.0, 140.0]",conductors,10,5001
"[0.4, 85.0, 55.0]",insulators,11,5001
"[0.7, 28.0, 105.0]",conductors,12,5001
"[0.3, 95.0, 45.0]",insulators,13,5001
"[0.6, 32.0, 95.0]",conductors,14,5001
"[0.2, 105.0, 35.0]",insulators,15,5001
"[0.8, 22.0, 125.0]",conductors,16,5001
"[0.5, 75.0, 85.0]",insulators,17,5001
"[0.9, 19.0, 135.0]",conductors,18,5001
"[0.4, 80.0, 50.0]",insulators,19,5001
"[0.7, 26.0, 100.0]",conductors,20,5001
"[0.3, 90.0, 40.0]",insulators,21,5001
"[0.6, 29.0, 90.0]",conductors,22,5001
"[0.2, 100.0, 30.0]",insulators,23,5001
"[0.8, 21.0, 120.0]",conductors,24,5001
"[0.5, 70.0, 80.0]",insulators,25,5001
"[0.9, 17.0, 130.0]",conductors,26,5001
"[0.4, 85.0, 55.0]",insulators,27,5001
"[0.7, 27.0, 105.0]",conductors,28,5001
"[0.3, 95.0, 45.0]",insulators,29,5001
"[0.6, 31.0, 95.0]",conductors,30,5001
"[0.2, 105.0, 35.0]",insulators,31,5001
"[0.8, 23.0, 125.0]",conductors,32,5001
"[0.5, 75.0, 85.0]",insulators,33,5001
"[0.9, 16.0, 135.0]",conductors,34,5001
"[0.4, 80.0, 50.0]",insulators,35,5001
"[0.7, 25.0, 100.0]",conductors,36,5001
"[0.3, 90.0, 40.0]",insulators,37,5001
"[0.6, 28.0, 90.0]",conductors,38,5001
"[0.2, 100.0, 30.0]",insulators,39,5001
"[0.8, 24.0, 120.0]",conductors,40,5001
"[0.5, 70.0, 80.0]",insulators,41,5001
"[0.9, 15.0, 130.0]",conductors,42,5001
"[0.4, 85.0, 55.0]",insulators,43,5001
"[0.7, 26.0, 105.0]",conductors,44,5001
"[0.3, 95.0, 45.0]",insulators,45,5001
"[0.6, 29.0, 95.0]",conductors,46,5001
"[0.2, 105.0, 35.0]",insulators,47,5001
"[0.8, 20.0, 120.0]",conductors,48,5001
"[0.5, 75.0, 85.0]",insulators,49,5001
"[0.9, 18.0, 140.0]",conductors,50,5001
"[0.4, 80.0, 50.0]",insulators,51,5001
"[0.7, 27.0, 100.0]",conductors,52,5001
"[0.3, 90.0, 40.0]",insulators,53,5001
"[0.6, 30.0, 90.0]",conductors,54,5001
"[0.2, 100.0, 30.0]",insulators,55,5001
"[0.8, 22.0, 125.0]",conductors,56,5001
"[0.5, 70.0, 80.0]",insulators,57,5001
"[0.9, 17.0, 135.0]",conductors,58,5001
"[0.4, 85.0, 55.0]",insulators,59,5001
"[0.7, 25.0, 105.0]",conductors,60,5001
"[0.3, 95.0, 45.0]",insulators,61,5001
"[0.6, 29.0, 95.0]",conductors,62,5001
"[0.2, 105.0, 35.0]",insulators,63,5001
"[0.8, 21.0, 120.0]",conductors,64,5001
"[0.5, 75.0, 85.0]",insulators,65,5001
"[0.9, 16.0, 130.0]",conductors,66,5001
"[0.4, 80.0, 50.0]",insulators,67,5001
"[0.7, 26.0, 100.0]",conductors,68,5001
"[0.3, 90.0, 40.0]",insulators,69,5001
"[0.6, 28.0, 90.0]",conductors,70,5001
"[0.2, 100.0, 30.0]",insulators,71,5001
"[0.8, 24.0, 120.0]",conductors,72,5001
"[0.5, 70.0, 80.0]",insulators,73,5001
"[0.9, 15.0, 130.0]",conductors,74,5001
"[0.4, 85.0, 55.0]",insulators,75,5001
"[0.7, 27.0, 105.0]",conductors,76,5001
"[0.3, 95.0, 45.0]",insulators,77,5001
"[0.6, 30.0, 95.0]",conductors,78,5001
"[0.2, 105.0, 35.0]",insulators,79,5001
"[0.8, 20.0, 120.0]",conductors,80,5001
"[0.5, 75.0, 85.0]",insulators,81,5001
"[0.9, 18.0, 140.0]",conductors,82,5001
"[0.4, 80.0, 50.0]",insulators,83,5001
"[0.7, 25.0, 100.0]",conductors,84,5001
"[0.3, 90.0, 40.0]",insulators,85,5001
"[0.6, 29.0, 90.0]",conductors,86,5001
"[0.2, 100.0, 30.0]",insulators,87,5001
"[0.8, 22.0, 125.0]",conductors,88,5001
"[0.5, 70.0, 80.0]",insulators,89,5001
"[0.9, 17.0, 135.0]",conductors,90,5001
"[0.4, 85.0, 55.0]",insulators,91,5001
"[0.7, 26.0, 105.0]",conductors,92,5001
"[0.3, 95.0, 45.0]",insulators,93,5001
"[0.6, 28.0, 95.0]",conductors,94,5001
"[0.2, 105.0, 35.0]",insulators,95,5001
"[0.8, 21.0, 120.0]",conductors,96,5001
"[0.5, 75.0, 85.0]",insulators,97,5001
"[0.9, 16.0, 130.0]",conductors,98,5001
"[0.4, 80.0, 50.0]",insulators,99,5001
"[3.0, 5.0, 2.0]",jazz,0,5002
"[4.0, 3.0, 1.0]",classical,1,5002
"[5.0, 6.0, 3.0]",jazz,2,5002
"[2.0, 4.0, 2.0]",classical,3,5002
"[6.0, 5.0, 4.0]",jazz,4,5002
"[3.0, 2.0, 1.0]",classical,5,5002
"[4.0, 7.0, 3.0]",jazz,6,5002
"[1.0, 3.0, 2.0]",classical,7,5002
"[7.0, 6.0, 5.0]",jazz,8,5002
"[2.0, 5.0, 3.0]",classical,9,5002
"[5.0, 4.0, 2.0]",jazz,10,5002
"[3.0, 1.0, 1.0]",classical,11,5002
"[6.0, 7.0, 4.0]",jazz,12,5002
"[4.0, 2.0, 2.0]",classical,13,5002
"[7.0, 5.0, 3.0]",jazz,14,5002
"[1.0, 4.0, 2.0]",classical,15,5002
"[5.0, 6.0, 4.0]",jazz,16,5002
"[2.0, 3.0, 1.0]",classical,17,5002
"[4.0, 7.0, 5.0]",jazz,18,5002
"[3.0, 2.0, 2.0]",classical,19,5002
"[6.0, 5.0, 3.0]",jazz,20,5002
"[1.0, 3.0, 1.0]",classical,21,5002
"[7.0, 6.0, 4.0]",jazz,22,5002
"[4.0, 4.0, 2.0]",classical,23,5002
"[5.0, 7.0, 5.0]",jazz,24,5002
"[2.0, 5.0, 2.0]",classical,25,5002
"[6.0, 4.0, 3.0]",jazz,26,5002
"[3.0, 1.0, 2.0]",classical,27,5002
"[4.0, 6.0, 4.0]",jazz,28,5002
"[1.0, 2.0, 1.0]",classical,29,5002
"[7.0, 7.0, 5.0]",jazz,30,5002
"[5.0, 3.0, 2.0]",classical,31,5002
"[6.0, 5.0, 4.0]",jazz,32,5002
"[2.0, 4.0, 2.0]",classical,33,5002
"[5.0, 6.0, 3.0]",jazz,34,5002
"[3.0, 2.0, 1.0]",classical,35,5002
"[4.0, 7.0, 3.0]",jazz,36,5002
"[1.0, 3.0, 2.0]",classical,37,5002
"[7.0, 6.0, 5.0]",jazz,38,5002
"[2.0, 5.0, 3.0]",classical,39,5002
"[6.0, 4.0, 3.0]",jazz,40,5002
"[3.0, 1.0, 2.0]",classical,41,5002
"[5.0, 7.0, 5.0]",jazz,42,5002
"[4.0, 4.0, 2.0]",classical,43,5002
"[7.0, 6.0, 4.0]",jazz,44,5002
"[1.0, 2.0, 1.0]",classical,45,5002
"[5.0, 5.0, 3.0]",jazz,46,5002
"[2.0, 3.0, 2.0]",classical,47,5002
"[6.0, 7.0, 4.0]",jazz,48,5002
"[3.0, 2.0, 2.0]",classical,49,5002
"[4.0, 6.0, 4.0]",jazz,50,5002
"[1.0, 4.0, 2.0]",classical,51,5002
"[7.0, 5.0, 3.0]",jazz,52,5002
"[5.0, 3.0, 2.0]",classical,53,5002
"[6.0, 5.0, 4.0]",jazz,54,5002
"[2.0, 5.0, 2.0]",classical,55,5002
"[4.0, 7.0, 5.0]",jazz,56,5002
"[3.0, 1.0, 2.0]",classical,57,5002
"[5.0, 6.0, 3.0]",jazz,58,5002
"[1.0, 2.0, 1.0]",classical,59,5002
"[7.0, 7.0, 5.0]",jazz,60,5002
"[2.0, 4.0, 2.0]",classical,61,5002
"[6.0, 4.0, 3.0]",jazz,62,5002
"[3.0, 2.0, 1.0]",classical,63,5002
"[5.0, 7.0, 5.0]",jazz,64,5002
"[4.0, 4.0, 2.0]",classical,65,5002
"[7.0, 6.0, 4.0]",jazz,66,5002
"[1.0, 3.0, 2.0]",classical,67,5002
"[5.0, 5.0, 3.0]",jazz,68,5002
"[2.0, 3.0, 2.0]",classical,69,5002
"[6.0, 7.0, 4.0]",jazz,70,5002
"[3.0, 2.0, 2.0]",classical,71,5002
"[4.0, 6.0, 4.0]",jazz,72,5002
"[1.0, 4.0, 2.0]",classical,73,5002
"[7.0, 5.0, 3.0]",jazz,74,5002
"[5.0, 3.0, 2.0]",classical,75,5002
"[6.0, 5.0, 4.0]",jazz,76,5002
"[2.0, 5.0, 2.0]",classical,77,5002
"[4.0, 7.0, 5.0]",jazz,78,5002
"[3.0, 1.0, 2.0]",classical,79,5002
"[5.0, 6.0, 3.0]",jazz,80,5002
"[1.0, 2.0, 1.0]",classical,81,5002
"[7.0, 7.0, 5.0]",jazz,82,5002
"[2.0, 4.0, 2.0]",classical,83,5002
"[6.0, 4.0, 3.0]",jazz,84,5002
"[3.0, 2.0, 1.0]",classical,85,5002
"[5.0, 7.0, 5.0]",jazz,86,5002
"[4.0, 4.0, 2.0]",classical,87,5002
"[7.0, 6.0, 4.0]",jazz,88,5002
"[1.0, 3.0, 2.0]",classical,89,5002
"[5.0, 5.0, 3.0]",jazz,90,5002
"[2.0, 3.0, 2.0]",classical,91,5002
"[6.0, 7.0, 4.0]",jazz,92,5002
"[3.0, 2.0, 2.0]",classical,93,5002
"[4.0, 6.0, 4.0]",jazz,94,5002
"[1.0, 4.0, 2.0]",classical,95,5002
"[7.0, 5.0, 3.0]",jazz,96,5002
"[5.0, 3.0, 2.0]",classical,97,5002
"[6.0, 5.0, 4.0]",jazz,98,5002
"[2.0, 5.0, 2.0]",classical,99,5002
"[0.8, 0.3, 0.9]",liquids,0,5003
"[0.2, 0.9, 0.4]",gases,1,5003
"[0.5, 0.6, 0.8]",liquids,2,5003
"[0.1, 0.8, 0.3]",gases,3,5003
"[0.9, 0.2, 0.6]",liquids,4,5003
"[0.4, 0.5, 0.7]",liquids,5,5003
"[0.3, 0.9, 0.2]",gases,6,5003
"[0.7, 0.4, 0.5]",liquids,7,5003
"[0.2, 0.6, 0.8]",liquids,8,5003
"[0.5, 0.8, 0.3]",gases,9,5003
"[0.9, 0.3, 0.9]",liquids,10,5003
"[0.1, 0.4, 0.6]",gases,11,5003
"[0.6, 0.2, 0.7]",liquids,12,5003
"[0.8, 0.9, 0.5]",liquids,13,5003
"[0.4, 0.7, 0.2]",gases,14,5003
"[0.3, 0.5, 0.8]",liquids,15,5003
"[0.2, 0.3, 0.6]",gases,16,5003
"[0.9, 0.6, 0.8]",liquids,17,5003
"[0.7, 0.3, 0.9]",liquids,18,5003
"[0.1, 0.2, 0.4]",gases,19,5003
"[0.5, 0.9, 0.6]",liquids,20,5003
"[0.8, 0.4, 0.7]",liquids,21,5003
"[0.3, 0.7, 0.2]",gases,22,5003
"[0.4, 0.2, 0.5]",gases,23,5003
"[0.9, 0.8, 0.9]",liquids,24,5003
"[0.2, 0.5, 0.6]",gases,25,5003
"[0.7, 0.6, 0.8]",liquids,26,5003
"[0.1, 0.9, 0.3]",gases,27,5003
"[0.5, 0.3, 0.7]",liquids,28,5003
"[0.8, 0.2, 0.5]",liquids,29,5003
"[0.4, 0.8, 0.2]",gases,30,5003
"[0.9, 0.5, 0.8]",liquids,31,5003
"[0.3, 0.4, 0.9]",liquids,32,5003
"[0.2, 0.6, 0.3]",gases,33,5003
"[0.7, 0.9, 0.6]",liquids,34,5003
"[0.1, 0.3, 0.4]",gases,35,5003
"[0.5, 0.2, 0.8]",liquids,36,5003
"[0.8, 0.7, 0.5]",liquids,37,5003
"[0.4, 0.5, 0.3]",gases,38,5003
"[0.9, 0.4, 0.9]",liquids,39,5003
"[0.3, 0.8, 0.2]",gases,40,5003
"[0.2, 0.4, 0.7]",gases,41,5003
"[0.7, 0.5, 0.8]",liquids,42,5003
"[0.1, 0.2, 0.5]",gases,43,5003
"[0.5, 0.9, 0.7]",liquids,44,5003
"[0.8, 0.3, 0.6]",liquids,45,5003
"[0.4, 0.6, 0.2]",gases,46,5003
"[0.9, 0.7, 0.9]",liquids,47,5003
"[0.3, 0.5, 0.8]",liquids,48,5003
"[0.2, 0.8, 0.4]",gases,49,5003
"[0.7, 0.2, 0.9]",liquids,50,5003
"[0.1, 0.5, 0.3]",gases,51,5003
"[0.5, 0.4, 0.7]",liquids,52,5003
"[0.8, 0.9, 0.8]",liquids,53,5003
"[0.4, 0.3, 0.5]",gases,54,5003
"[0.9, 0.2, 0.9]",liquids,55,5003
"[0.3, 0.6, 0.7]",liquids,56,5003
"[0.2, 0.7, 0.3]",gases,57,5003
"[0.7, 0.5, 0.9]",liquids,58,5003
"[0.1, 0.4, 0.2]",gases,59,5003
"[0.5, 0.8, 0.6]",liquids,60,5003
"[0.8, 0.5, 0.8]",liquids,61,5003
"[0.4, 0.2, 0.4]",gases,62,5003
"[0.9, 0.6, 0.8]",liquids,63,5003
"[0.3, 0.9, 0.5]",liquids,64,5003
"[0.2, 0.3, 0.7]",gases,65,5003
"[0.7, 0.4, 0.9]",liquids,66,5003
"[0.1, 0.8, 0.2]",gases,67,5003
"[0.5, 0.7, 0.8]",liquids,68,5003
"[0.8, 0.2, 0.7]",liquids,69,5003
"[0.4, 0.5, 0.3]",gases,70,5003
"[0.9, 0.3, 0.9]",liquids,71,5003
"[0.3, 0.4, 0.8]",liquids,72,5003
"[0.2, 0.6, 0.4]",gases,73,5003
"[0.7, 0.8, 0.9]",liquids,74,5003
"[0.1, 0.2, 0.5]",gases,75,5003
"[0.5, 0.9, 0.7]",liquids,76,5003
"[0.8, 0.7, 0.6]",liquids,77,5003
"[0.4, 0.3, 0.5]",gases,78,5003
"[0.9, 0.5, 0.8]",liquids,79,5003
"[0.3, 0.8, 0.2]",gases,80,5003
"[0.2, 0.4, 0.6]",gases,81,5003
"[0.7, 0.5, 0.8]",liquids,82,5003
"[0.1, 0.9, 0.3]",gases,83,5003
"[0.5, 0.2, 0.7]",liquids,84,5003
"[0.8, 0.4, 0.8]",liquids,85,5003
"[0.4, 0.6, 0.3]",gases,86,5003
"[0.9, 0.7, 0.9]",liquids,87,5003
"[0.3, 0.5, 0.8]",liquids,88,5003
"[0.2, 0.8, 0.4]",gases,89,5003
"[0.7, 0.2, 0.9]",liquids,90,5003
"[0.1, 0.5, 0.3]",gases,91,5003
"[0.5, 0.4, 0.7]",liquids,92,5003
"[0.8, 0.9, 0.8]",liquids,93,5003
"[0.4, 0.3, 0.5]",gases,94,5003
"[0.9, 0.2, 0.9]",liquids,95,5003
"[0.3, 0.6, 0.7]",liquids,96,5003
"[0.2, 0.7, 0.3]",gases,97,5003
"[0.7, 0.5, 0.9]",liquids,98,5003
"[0.1, 0.4, 0.2]",gases,99,5003
"[3.0, 2.0, 5.0]",monocot,0,5004
"[2.0, 1.0, 4.0]",monocot,1,5004
"[4.0, 3.0, 6.0]",monocot,2,5004
"[1.0, 2.0, 3.0]",monocot,3,5004
"[5.0, 4.0, 7.0]",monocot,4,5004
"[3.0, 5.0, 6.0]",monocot,5,5004
"[2.0, 3.0, 5.0]",monocot,6,5004
"[6.0, 5.0, 8.0]",dicot,7,5004
"[5.0, 6.0, 7.0]",dicot,8,5004
"[4.0, 7.0, 6.0]",dicot,9,5004
"[7.0, 8.0, 9.0]",dicot,10,5004
"[6.0, 7.0, 8.0]",dicot,11,5004
"[5.0, 4.0, 7.0]",monocot,12,5004
"[3.0, 2.0, 5.0]",monocot,13,5004
"[2.0, 1.0, 4.0]",monocot,14,5004
"[8.0, 9.0, 10.0]",dicot,15,5004
"[9.0, 10.0, 11.0]",dicot,16,5004
"[7.0, 8.0, 9.0]",dicot,17,5004
"[6.0, 7.0, 8.0]",dicot,18,5004
"[4.0, 5.0, 6.0]",monocot,19,5004
"[3.0, 4.0, 5.0]",monocot,20,5004
"[2.0, 3.0, 4.0]",monocot,21,5004
"[10.0, 11.0, 12.0]",dicot,22,5004
"[9.0, 10.0, 11.0]",dicot,23,5004
"[8.0, 9.0, 10.0]",dicot,24,5004
"[5.0, 6.0, 7.0]",monocot,25,5004
"[4.0, 5.0, 6.0]",monocot,26,5004
"[3.0, 4.0, 5.0]",monocot,27,5004
"[11.0, 12.0, 13.0]",dicot,28,5004
"[10.0, 11.0, 12.0]",dicot,29,5004
"[9.0, 10.0, 11.0]",dicot,30,5004
"[6.0, 7.0, 8.0]",dicot,31,5004
"[5.0, 6.0, 7.0]",monocot,32,5004
"[4.0, 5.0, 6.0]",monocot,33,5004
"[3.0, 4.0, 5.0]",monocot,34,5004
"[12.0, 13.0, 14.0]",dicot,35,5004
"[11.0, 12.0, 13.0]",dicot,36,5004
"[10.0, 11.0, 12.0]",dicot,37,5004
"[7.0, 8.0, 9.0]",dicot,38,5004
"[6.0, 7.0, 8.0]",dicot,39,5004
"[5.0, 6.0, 7.0]",monocot,40,5004
"[4.0, 5.0, 6.0]",monocot,41,5004
"[3.0, 4.0, 5.0]",monocot,42,5004
"[13.0, 14.0, 15.0]",dicot,43,5004
"[12.0, 13.0, 14.0]",dicot,44,5004
"[11.0, 12.0, 13.0]",dicot,45,5004
"[8.0, 9.0, 10.0]",dicot,46,5004
"[7.0, 8.0, 9.0]",dicot,47,5004
"[6.0, 7.0, 8.0]",dicot,48,5004
"[5.0, 6.0, 7.0]",monocot,49,5004
"[4.0, 5.0, 6.0]",monocot,50,5004
"[3.0, 4.0, 5.0]",monocot,51,5004
"[14.0, 15.0, 16.0]",dicot,52,5004
"[13.0, 14.0, 15.0]",dicot,53,5004
"[12.0, 13.0, 14.0]",dicot,54,5004
"[9.0, 10.0, 11.0]",dicot,55,5004
"[8.0, 9.0, 10.0]",dicot,56,5004
"[7.0, 8.0, 9.0]",dicot,57,5004
"[6.0, 7.0, 8.0]",dicot,58,5004
"[5.0, 6.0, 7.0]",monocot,59,5004
"[4.0, 5.0, 6.0]",monocot,60,5004
"[3.0, 4.0, 5.0]",monocot,61,5004
"[15.0, 16.0, 17.0]",dicot,62,5004
"[14.0, 15.0, 16.0]",dicot,63,5004
"[13.0, 14.0, 15.0]",dicot,64,5004
"[10.0, 11.0, 12.0]",dicot,65,5004
"[9.0, 10.0, 11.0]",dicot,66,5004
"[8.0, 9.0, 10.0]",dicot,67,5004
"[7.0, 8.0, 9.0]",dicot,68,5004
"[6.0, 7.0, 8.0]",dicot,69,5004
"[5.0, 6.0, 7.0]",monocot,70,5004
"[4.0, 5.0, 6.0]",monocot,71,5004
"[3.0, 4.0, 5.0]",monocot,72,5004
"[16.0, 17.0, 18.0]",dicot,73,5004
"[15.0, 16.0, 17.0]",dicot,74,5004
"[14.0, 15.0, 16.0]",dicot,75,5004
"[11.0, 12.0, 13.0]",dicot,76,5004
"[10.0, 11.0, 12.0]",dicot,77,5004
"[9.0, 10.0, 11.0]",dicot,78,5004
"[8.0, 9.0, 10.0]",dicot,79,5004
"[7.0, 8.0, 9.0]",dicot,80,5004
"[6.0, 7.0, 8.0]",dicot,81,5004
"[5.0, 6.0, 7.0]",monocot,82,5004
"[4.0, 5.0, 6.0]",monocot,83,5004
"[3.0, 4.0, 5.0]",monocot,84,5004
"[17.0, 18.0, 19.0]",dicot,85,5004
"[16.0, 17.0, 18.0]",dicot,86,5004
"[15.0, 16.0, 17.0]",dicot,87,5004
"[12.0, 13.0, 14.0]",dicot,88,5004
"[11.0, 12.0, 13.0]",dicot,89,5004
"[10.0, 11.0, 12.0]",dicot,90,5004
"[9.0, 10.0, 11.0]",dicot,91,5004
"[8.0, 9.0, 10.0]",dicot,92,5004
"[7.0, 8.0, 9.0]",dicot,93,5004
"[6.0, 7.0, 8.0]",dicot,94,5004
"[5.0, 6.0, 7.0]",monocot,95,5004
"[4.0, 5.0, 6.0]",monocot,96,5004
"[3.0, 4.0, 5.0]",monocot,97,5004
"[18.0, 19.0, 20.0]",dicot,98,5004
"[17.0, 18.0, 19.0]",dicot,99,5004
"[1.0, 2.0, 3.0]",abiotic,0,5005
"[2.0, 1.0, 4.0]",biotic,1,5005
"[3.0, 3.0, 1.0]",biotic,2,5005
"[4.0, 2.0, 2.0]",abiotic,3,5005
"[1.0, 3.0, 5.0]",biotic,4,5005
"[2.0, 4.0, 1.0]",biotic,5,5005
"[3.0, 2.0, 3.0]",abiotic,6,5005
"[1.0, 1.0, 2.0]",abiotic,7,5005
"[4.0, 5.0, 1.0]",biotic,8,5005
"[2.0, 2.0, 4.0]",abiotic,9,5005
"[3.0, 1.0, 3.0]",biotic,10,5005
"[1.0, 4.0, 2.0]",biotic,11,5005
"[2.0, 3.0, 1.0]",abiotic,12,5005
"[5.0, 1.0, 2.0]",biotic,13,5005
"[3.0, 4.0, 3.0]",biotic,14,5005
"[1.0, 2.0, 1.0]",abiotic,15,5005
"[2.0, 5.0, 2.0]",biotic,16,5005
"[4.0, 3.0, 1.0]",biotic,17,5005
"[3.0, 2.0, 2.0]",abiotic,18,5005
"[1.0, 1.0, 3.0]",abiotic,19,5005
"[2.0, 2.0, 5.0]",biotic,20,5005
"[3.0, 3.0, 2.0]",biotic,21,5005
"[4.0, 1.0, 4.0]",abiotic,22,5005
"[1.0, 5.0, 1.0]",biotic,23,5005
"[2.0, 4.0, 3.0]",biotic,24,5005
"[3.0, 1.0, 2.0]",biotic,25,5005
"[1.0, 3.0, 4.0]",abiotic,26,5005
"[2.0, 1.0, 5.0]",biotic,27,5005
"[3.0, 2.0, 1.0]",abiotic,28,5005
"[4.0, 2.0, 3.0]",biotic,29,5005
"[1.0, 2.0, 2.0]",abiotic,30,5005
"[2.0, 3.0, 4.0]",biotic,31,5005
