input,target,trial_id,task_id
"[8.0, 3.0]",Vehicles,85,0
"[9.0, 6.0]",Fruits,86,0
"[4.0, 8.0]",Vehicles,87,0
"[6.0, 5.0]",Fruits,88,0
"[7.0, 2.0]",Vehicles,89,0
"[3.0, 9.0]",Fruits,90,0
"[2.0, 7.0]",Vehicles,91,0
"[5.0, 4.0]",Fruits,92,0
"[1.0, 6.0]",Vehicles,93,0
"[8.0, 5.0]",Fruits,94,0
"[9.0, 1.0]",Vehicles,95,0
"[4.0, 2.0]",Fruits,96,0
"[6.0, 8.0]",Vehicles,97,0
"[7.0, 3.0]",Fruits,98,0
"[3.0, 4.0]",Vehicles,99,0
"[3.0, 10.0]",Animals,0,1
"[5.0, 8.0]",Furniture,1,1
"[2.0, 12.0]",Animals,2,1
"[4.0, 6.0]",Furniture,3,1
"[1.0, 11.0]",Animals,4,1
"[6.0, 9.0]",Furniture,5,1
"[3.0, 7.0]",Animals,6,1
"[5.0, 5.0]",Furniture,7,1
"[2.0, 10.0]",Animals,8,1
"[4.0, 8.0]",Furniture,9,1
"[1.0, 9.0]",Animals,10,1
"[6.0, 6.0]",Furniture,11,1
"[3.0, 11.0]",Animals,12,1
"[5.0, 7.0]",Furniture,13,1
"[2.0, 8.0]",Animals,14,1
"[4.0, 10.0]",Furniture,15,1
"[1.0, 12.0]",Animals,16,1
"[6.0, 9.0]",Furniture,17,1
"[3.0, 6.0]",Animals,18,1
"[5.0, 8.0]",Furniture,19,1
"[2.0, 11.0]",Animals,20,1
"[4.0, 7.0]",Furniture,21,1
"[1.0, 10.0]",Animals,22,1
"[6.0, 6.0]",Furniture,23,1
"[3.0, 9.0]",Animals,24,1
"[5.0, 5.0]",Furniture,25,1
"[2.0, 8.0]",Animals,26,1
"[4.0, 10.0]",Furniture,27,1
"[1.0, 12.0]",Animals,28,1
"[6.0, 9.0]",Furniture,29,1
"[3.0, 7.0]",Animals,30,1
"[5.0, 6.0]",Furniture,31,1
"[2.0, 11.0]",Animals,32,1
"[4.0, 8.0]",Furniture,33,1
"[1.0, 10.0]",Animals,34,1
"[6.0, 7.0]",Furniture,35,1
"[3.0, 9.0]",Animals,36,1
"[5.0, 5.0]",Furniture,37,1
"[2.0, 8.0]",Animals,38,1
"[4.0, 10.0]",Furniture,39,1
"[1.0, 12.0]",Animals,40,1
"[6.0, 9.0]",Furniture,41,1
"[3.0, 6.0]",Animals,42,1
"[5.0, 8.0]",Furniture,43,1
"[2.0, 11.0]",Animals,44,1
"[4.0, 7.0]",Furniture,45,1
"[1.0, 10.0]",Animals,46,1
"[6.0, 6.0]",Furniture,47,1
"[3.0, 9.0]",Animals,48,1
"[5.0, 5.0]",Furniture,49,1
"[2.0, 8.0]",Animals,50,1
"[4.0, 10.0]",Furniture,51,1
"[1.0, 12.0]",Animals,52,1
"[6.0, 9.0]",Furniture,53,1
"[3.0, 7.0]",Animals,54,1
"[5.0, 6.0]",Furniture,55,1
"[2.0, 11.0]",Animals,56,1
"[4.0, 8.0]",Furniture,57,1
"[1.0, 10.0]",Animals,58,1
"[6.0, 7.0]",Furniture,59,1
"[7.0, 4.0]",Furniture,60,1
"[8.0, 3.0]",Furniture,61,1
"[9.0, 2.0]",Furniture,62,1
"[10.0, 1.0]",Furniture,63,1
"[6.0, 2.0]",Furniture,64,1
"[7.0, 3.0]",Furniture,65,1
"[8.0, 4.0]",Furniture,66,1
"[9.0, 5.0]",Furniture,67,1
"[10.0, 6.0]",Furniture,68,1
"[6.0, 1.0]",Furniture,69,1
"[7.0, 2.0]",Furniture,70,1
"[8.0, 3.0]",Furniture,71,1
"[9.0, 4.0]",Furniture,72,1
"[10.0, 5.0]",Furniture,73,1
"[3.0, 13.0]",Animals,74,1
"[2.0, 14.0]",Animals,75,1
"[1.0, 15.0]",Animals,76,1
"[3.0, 12.0]",Animals,77,1
"[2.0, 13.0]",Animals,78,1
"[1.0, 14.0]",Animals,79,1
"[3.0, 15.0]",Animals,80,1
"[2.0, 12.0]",Animals,81,1
"[1.0, 13.0]",Animals,82,1
"[3.0, 14.0]",Animals,83,1
"[2.0, 15.0]",Animals,84,1
"[1.0, 12.0]",Animals,85,1
"[3.0, 13.0]",Animals,86,1
"[2.0, 14.0]",Animals,87,1
"[1.0, 15.0]",Animals,88,1
"[3.0, 12.0]",Animals,89,1
"[2.0, 13.0]",Animals,90,1
"[1.0, 14.0]",Animals,91,1
"[3.0, 15.0]",Animals,92,1
"[2.0, 12.0]",Animals,93,1
"[1.0, 13.0]",Animals,94,1
"[3.0, 14.0]",Animals,95,1
"[2.0, 15.0]",Animals,96,1
"[1.0, 12.0]",Animals,97,1
"[3.0, 13.0]",Animals,98,1
"[2.0, 14.0]",Animals,99,1
"[30.0, 50.0]",Tools,0,2
"[25.0, 45.0]",Tools,1,2
"[20.0, 60.0]",Tools,2,2
"[35.0, 55.0]",Tools,3,2
"[28.0, 48.0]",Tools,4,2
"[22.0, 62.0]",Tools,5,2
"[32.0, 52.0]",Tools,6,2
"[29.0, 49.0]",Tools,7,2
"[24.0, 64.0]",Tools,8,2
"[31.0, 51.0]",Tools,9,2
"[26.0, 46.0]",Tools,10,2
"[23.0, 63.0]",Tools,11,2
"[34.0, 54.0]",Tools,12,2
"[27.0, 47.0]",Tools,13,2
"[21.0, 65.0]",Tools,14,2
"[36.0, 56.0]",Tools,15,2
"[30.0, 70.0]",Buildings,16,2
"[38.0, 58.0]",Buildings,17,2
"[42.0, 72.0]",Buildings,18,2
"[40.0, 60.0]",Buildings,19,2
"[44.0, 74.0]",Buildings,20,2
"[39.0, 59.0]",Buildings,21,2
"[46.0, 76.0]",Buildings,22,2
"[43.0, 71.0]",Buildings,23,2
"[41.0, 61.0]",Buildings,24,2
"[45.0, 75.0]",Buildings,25,2
"[37.0, 57.0]",Buildings,26,2
"[48.0, 78.0]",Buildings,27,2
"[49.0, 79.0]",Buildings,28,2
"[47.0, 77.0]",Buildings,29,2
"[33.0, 53.0]",Tools,30,2
"[19.0, 67.0]",Tools,31,2
"[18.0, 68.0]",Tools,32,2
"[17.0, 69.0]",Tools,33,2
"[16.0, 71.0]",Tools,34,2
"[15.0, 72.0]",Tools,35,2
"[14.0, 73.0]",Tools,36,2
"[13.0, 74.0]",Tools,37,2
"[12.0, 75.0]",Tools,38,2
"[11.0, 76.0]",Tools,39,2
"[10.0, 77.0]",Tools,40,2
"[9.0, 78.0]",Tools,41,2
"[8.0, 79.0]",Tools,42,2
"[7.0, 80.0]",Tools,43,2
"[6.0, 81.0]",Tools,44,2
"[5.0, 82.0]",Tools,45,2
"[4.0, 83.0]",Tools,46,2
"[3.0, 84.0]",Tools,47,2
"[2.0, 85.0]",Tools,48,2
"[1.0, 86.0]",Tools,49,2
"[50.0, 80.0]",Buildings,50,2
"[52.0, 82.0]",Buildings,51,2
"[54.0, 84.0]",Buildings,52,2
"[56.0, 86.0]",Buildings,53,2
"[58.0, 88.0]",Buildings,54,2
"[51.0, 81.0]",Buildings,55,2
"[53.0, 83.0]",Buildings,56,2
"[55.0, 85.0]",Buildings,57,2
"[57.0, 87.0]",Buildings,58,2
"[59.0, 89.0]",Buildings,59,2
"[25.0, 40.0]",Tools,60,2
"[27.0, 42.0]",Tools,61,2
"[29.0, 44.0]",Tools,62,2
"[31.0, 46.0]",Tools,63,2
"[33.0, 48.0]",Tools,64,2
"[35.0, 50.0]",Tools,65,2
"[37.0, 52.0]",Tools,66,2
"[39.0, 54.0]",Tools,67,2
"[41.0, 56.0]",Tools,68,2
"[43.0, 58.0]",Tools,69,2
"[60.0, 90.0]",Buildings,70,2
"[62.0, 92.0]",Buildings,71,2
"[64.0, 94.0]",Buildings,72,2
"[66.0, 96.0]",Buildings,73,2
"[68.0, 98.0]",Buildings,74,2
"[61.0, 91.0]",Buildings,75,2
"[63.0, 93.0]",Buildings,76,2
"[65.0, 95.0]",Buildings,77,2
"[67.0, 97.0]",Buildings,78,2
"[69.0, 99.0]",Buildings,79,2
"[20.0, 38.0]",Tools,80,2
"[22.0, 40.0]",Tools,81,2
"[24.0, 42.0]",Tools,82,2
"[26.0, 44.0]",Tools,83,2
"[28.0, 46.0]",Tools,84,2
"[30.0, 48.0]",Tools,85,2
"[32.0, 50.0]",Tools,86,2
"[34.0, 52.0]",Tools,87,2
"[36.0, 54.0]",Tools,88,2
"[38.0, 56.0]",Tools,89,2
"[70.0, 100.0]",Buildings,90,2
"[72.0, 102.0]",Buildings,91,2
"[74.0, 104.0]",Buildings,92,2
"[76.0, 106.0]",Buildings,93,2
"[78.0, 108.0]",Buildings,94,2
"[71.0, 101.0]",Buildings,95,2
"[73.0, 103.0]",Buildings,96,2
"[75.0, 105.0]",Buildings,97,2
"[77.0, 107.0]",Buildings,98,2
"[79.0, 109.0]",Buildings,99,2
"[2.0, 4.0]",Insects,0,3
"[1.0, 6.0]",Insects,1,3
"[4.0, 12.0]",MusicalInstruments,2,3
"[3.0, 9.0]",Insects,3,3
"[5.0, 11.0]",MusicalInstruments,4,3
"[2.0, 5.0]",Insects,5,3
"[6.0, 14.0]",MusicalInstruments,6,3
"[1.0, 8.0]",Insects,7,3
"[3.0, 13.0]",MusicalInstruments,8,3
"[4.0, 7.0]",Insects,9,3
"[5.0, 16.0]",MusicalInstruments,10,3
"[2.0, 3.0]",Insects,11,3
"[6.0, 10.0]",MusicalInstruments,12,3
"[1.0, 12.0]",Insects,13,3
"[4.0, 18.0]",MusicalInstruments,14,3
"[3.0, 6.0]",Insects,15,3
"[5.0, 19.0]",MusicalInstruments,16,3
"[2.0, 9.0]",Insects,17,3
"[6.0, 17.0]",MusicalInstruments,18,3
"[1.0, 14.0]",Insects,19,3
"[4.0, 20.0]",MusicalInstruments,20,3
"[3.0, 5.0]",Insects,21,3
"[5.0, 22.0]",MusicalInstruments,22,3
"[2.0, 11.0]",Insects,23,3
"[6.0, 24.0]",MusicalInstruments,24,3
"[1.0, 16.0]",Insects,25,3
"[4.0, 25.0]",MusicalInstruments,26,3
"[3.0, 8.0]",Insects,27,3
"[5.0, 26.0]",MusicalInstruments,28,3
"[2.0, 13.0]",Insects,29,3
"[6.0, 28.0]",MusicalInstruments,30,3
"[1.0, 18.0]",Insects,31,3
"[4.0, 29.0]",MusicalInstruments,32,3
"[3.0, 7.0]",Insects,33,3
"[5.0, 30.0]",MusicalInstruments,34,3
"[2.0, 15.0]",Insects,35,3
"[6.0, 32.0]",MusicalInstruments,36,3
"[1.0, 20.0]",Insects,37,3
"[4.0, 33.0]",MusicalInstruments,38,3
"[3.0, 9.0]",Insects,39,3
"[5.0, 34.0]",MusicalInstruments,40,3
"[2.0, 17.0]",Insects,41,3
"[6.0, 36.0]",MusicalInstruments,42,3
"[1.0, 22.0]",Insects,43,3
"[4.0, 37.0]",MusicalInstruments,44,3
"[3.0, 11.0]",Insects,45,3
"[5.0, 38.0]",MusicalInstruments,46,3
"[2.0, 19.0]",Insects,47,3
"[6.0, 40.0]",MusicalInstruments,48,3
"[1.0, 24.0]",Insects,49,3
"[4.0, 41.0]",MusicalInstruments,50,3
"[3.0, 13.0]",Insects,51,3
"[5.0, 42.0]",MusicalInstruments,52,3
"[2.0, 21.0]",Insects,53,3
"[6.0, 44.0]",MusicalInstruments,54,3
"[1.0, 26.0]",Insects,55,3
"[4.0, 45.0]",MusicalInstruments,56,3
"[3.0, 15.0]",Insects,57,3
"[5.0, 46.0]",MusicalInstruments,58,3
"[2.0, 23.0]",Insects,59,3
"[6.0, 48.0]",MusicalInstruments,60,3
"[1.0, 28.0]",Insects,61,3
"[4.0, 49.0]",MusicalInstruments,62,3
"[3.0, 17.0]",Insects,63,3
"[5.0, 50.0]",MusicalInstruments,64,3
"[2.0, 25.0]",Insects,65,3
"[6.0, 52.0]",MusicalInstruments,66,3
"[1.0, 30.0]",Insects,67,3
"[4.0, 53.0]",MusicalInstruments,68,3
"[3.0, 19.0]",Insects,69,3
"[5.0, 54.0]",MusicalInstruments,70,3
"[2.0, 27.0]",Insects,71,3
"[6.0, 56.0]",MusicalInstruments,72,3
"[1.0, 32.0]",Insects,73,3
"[4.0, 57.0]",MusicalInstruments,74,3
"[3.0, 21.0]",Insects,75,3
"[5.0, 58.0]",MusicalInstruments,76,3
"[2.0, 29.0]",Insects,77,3
"[6.0, 60.0]",MusicalInstruments,78,3
"[1.0, 34.0]",Insects,79,3
"[4.0, 61.0]",MusicalInstruments,80,3
"[3.0, 23.0]",Insects,81,3
"[5.0, 62.0]",MusicalInstruments,82,3
"[2.0, 31.0]",Insects,83,3
"[6.0, 64.0]",MusicalInstruments,84,3
"[1.0, 36.0]",Insects,85,3
"[4.0, 65.0]",MusicalInstruments,86,3
"[3.0, 25.0]",Insects,87,3
"[5.0, 66.0]",MusicalInstruments,88,3
"[2.0, 33.0]",Insects,89,3
"[6.0, 68.0]",MusicalInstruments,90,3
"[1.0, 38.0]",Insects,91,3
"[4.0, 69.0]",MusicalInstruments,92,3
"[3.0, 27.0]",Insects,93,3
"[5.0, 70.0]",MusicalInstruments,94,3
"[2.0, 35.0]",Insects,95,3
"[6.0, 72.0]",MusicalInstruments,96,3
"[1.0, 40.0]",Insects,97,3
"[4.0, 73.0]",MusicalInstruments,98,3
"[3.0, 29.0]",Insects,99,3
"[30.0, 60.0]",Food,0,4
"[25.0, 55.0]",Food,1,4
"[20.0, 50.0]",Food,2,4
"[28.0, 58.0]",Food,3,4
"[32.0, 62.0]",Food,4,4
"[45.0, 80.0]",Sports,5,4
"[40.0, 75.0]",Sports,6,4
"[38.0, 72.0]",Sports,7,4
"[42.0, 78.0]",Sports,8,4
"[35.0, 65.0]",Food,9,4
"[22.0, 52.0]",Food,10,4
"[48.0, 85.0]",Sports,11,4
"[50.0, 90.0]",Sports,12,4
"[33.0, 63.0]",Food,13,4
"[26.0, 56.0]",Food,14,4
"[44.0, 79.0]",Sports,15,4
"[36.0, 68.0]",Food,16,4
"[24.0, 54.0]",Food,17,4
"[46.0, 82.0]",Sports,18,4
"[39.0, 73.0]",Sports,19,4
"[31.0, 61.0]",Food,20,4
"[27.0, 59.0]",Food,21,4
"[43.0, 77.0]",Sports,22,4
"[41.0, 76.0]",Sports,23,4
"[29.0, 60.0]",Food,24,4
"[47.0, 84.0]",Sports,25,4
"[34.0, 64.0]",Food,26,4
"[23.0, 53.0]",Food,27,4
"[49.0, 89.0]",Sports,28,4
"[37.0, 71.0]",Sports,29,4
"[30.0, 62.0]",Food,30,4
"[25.0, 57.0]",Food,31,4
"[45.0, 81.0]",Sports,32,4
"[40.0, 74.0]",Sports,33,4
"[32.0, 65.0]",Food,34,4
"[28.0, 60.0]",Food,35,4
"[42.0, 79.0]",Sports,36,4
"[35.0, 67.0]",Food,37,4
"[22.0, 55.0]",Food,38,4
"[48.0, 87.0]",Sports,39,4
"[39.0, 75.0]",Sports,40,4
"[31.0, 63.0]",Food,41,4
"[26.0, 58.0]",Food,42,4
"[44.0, 82.0]",Sports,43,4
"[36.0, 70.0]",Food,44,4
"[24.0, 56.0]",Food,45,4
"[46.0, 85.0]",Sports,46,4
"[33.0, 66.0]",Food,47,4
"[27.0, 61.0]",Food,48,4
"[43.0, 80.0]",Sports,49,4
"[41.0, 78.0]",Sports,50,4
"[30.0, 64.0]",Food,51,4
"[25.0, 59.0]",Food,52,4
"[45.0, 83.0]",Sports,53,4
"[38.0, 72.0]",Sports,54,4
"[32.0, 67.0]",Food,55,4
"[28.0, 62.0]",Food,56,4
"[42.0, 81.0]",Sports,57,4
"[35.0, 69.0]",Food,58,4
"[22.0, 57.0]",Food,59,4
"[49.0, 90.0]",Sports,60,4
"[39.0, 76.0]",Sports,61,4
"[31.0, 65.0]",Food,62,4
"[26.0, 60.0]",Food,63,4
"[44.0, 84.0]",Sports,64,4
"[36.0, 71.0]",Food,65,4
"[24.0, 58.0]",Food,66,4
"[46.0, 87.0]",Sports,67,4
"[33.0, 68.0]",Food,68,4
"[27.0, 63.0]",Food,69,4
"[43.0, 82.0]",Sports,70,4
"[41.0, 79.0]",Sports,71,4
"[30.0, 66.0]",Food,72,4
"[25.0, 61.0]",Food,73,4
"[45.0, 85.0]",Sports,74,4
"[38.0, 73.0]",Sports,75,4
"[32.0, 70.0]",Food,76,4
"[28.0, 65.0]",Food,77,4
"[42.0, 83.0]",Sports,78,4
"[35.0, 72.0]",Food,79,4
"[22.0, 59.0]",Food,80,4
"[49.0, 91.0]",Sports,81,4
"[39.0, 77.0]",Sports,82,4
"[31.0, 67.0]",Food,83,4
"[26.0, 62.0]",Food,84,4
"[44.0, 86.0]",Sports,85,4
"[36.0, 74.0]",Food,86,4
"[24.0, 60.0]",Food,87,4
"[46.0, 89.0]",Sports,88,4
"[33.0, 71.0]",Food,89,4
"[27.0, 65.0]",Food,90,4
"[43.0, 84.0]",Sports,91,4
"[41.0, 80.0]",Sports,92,4
"[30.0, 69.0]",Food,93,4
"[25.0, 64.0]",Food,94,4
"[45.0, 88.0]",Sports,95,4
"[38.0, 75.0]",Sports,96,4
"[32.0, 73.0]",Food,97,4
"[28.0, 68.0]",Food,98,4
"[42.0, 86.0]",Sports,99,4
"[30.0, 0.5]",Flowers,0,5
"[45.0, 0.8]",Flowers,1,5
"[20.0, 0.2]",Flowers,2,5
"[50.0, 0.9]",Electronics,3,5
"[60.0, 1.1]",Electronics,4,5
"[35.0, 0.6]",Flowers,5,5
"[40.0, 0.7]",Flowers,6,5
"[55.0, 1.0]",Electronics,7,5
"[25.0, 0.3]",Flowers,8,5
"[65.0, 1.2]",Electronics,9,5
"[38.0, 0.65]",Flowers,10,5
"[42.0, 0.75]",Flowers,11,5
"[58.0, 1.05]",Electronics,12,5
"[28.0, 0.45]",Flowers,13,5
"[70.0, 1.3]",Electronics,14,5
"[32.0, 0.55]",Flowers,15,5
"[48.0, 0.85]",Flowers,16,5
"[62.0, 1.15]",Electronics,17,5
"[22.0, 0.35]",Flowers,18,5
"[75.0, 1.4]",Electronics,19,5
"[36.0, 0.6]",Flowers,20,5
"[44.0, 0.8]",Flowers,21,5
"[68.0, 1.2]",Electronics,22,5
"[26.0, 0.4]",Flowers,23,5
"[80.0, 1.5]",Electronics,24,5
"[34.0, 0.58]",Flowers,25,5
"[46.0, 0.82]",Flowers,26,5
"[72.0, 1.25]",Electronics,27,5
"[24.0, 0.38]",Flowers,28,5
"[85.0, 1.6]",Electronics,29,5
"[39.0, 0.67]",Flowers,30,5
"[49.0, 0.92]",Flowers,31,5
"[78.0, 1.32]",Electronics,32,5
"[27.0, 0.48]",Flowers,33,5
"[90.0, 1.7]",Electronics,34,5
"[33.0, 0.53]",Flowers,35,5
"[43.0, 0.73]",Flowers,36,5
"[82.0, 1.38]",Electronics,37,5
"[29.0, 0.43]",Flowers,38,5
"[95.0, 1.8]",Electronics,39,5
"[41.0, 0.68]",Flowers,40,5
"[47.0, 0.88]",Flowers,41,5
"[88.0, 1.42]",Electronics,42,5
"[23.0, 0.33]",Flowers,43,5
"[100.0, 1.9]",Electronics,44,5
"[37.0, 0.63]",Flowers,45,5
"[51.0, 0.93]",Electronics,46,5
"[31.0, 0.48]",Flowers,47,5
"[92.0, 1.45]",Electronics,48,5
"[40.0, 0.68]",Flowers,49,5
"[53.0, 0.98]",Electronics,50,5
"[25.0, 0.38]",Flowers,51,5
"[97.0, 1.5]",Electronics,52,5
"[39.0, 0.65]",Flowers,53,5
"[56.0, 1.05]",Electronics,54,5
"[28.0, 0.43]",Flowers,55,5
"[102.0, 1.55]",Electronics,56,5
"[42.0, 0.72]",Flowers,57,5
"[59.0, 1.1]",Electronics,58,5
"[26.0, 0.4]",Flowers,59,5
"[105.0, 1.6]",Electronics,60,5
"[35.0, 0.58]",Flowers,61,5
"[61.0, 1.15]",Electronics,62,5
"[29.0, 0.48]",Flowers,63,5
"[108.0, 1.65]",Electronics,64,5
"[38.0, 0.63]",Flowers,65,5
"[63.0, 1.2]",Electronics,66,5
"[24.0, 0.38]",Flowers,67,5
"[110.0, 1.7]",Electronics,68,5
"[41.0, 0.68]",Flowers,69,5
"[65.0, 1.25]",Electronics,70,5
"[27.0, 0.45]",Flowers,71,5
"[112.0, 1.75]",Electronics,72,5
"[36.0, 0.58]",Flowers,73,5
"[67.0, 1.3]",Electronics,74,5
"[25.0, 0.4]",Flowers,75,5
"[115.0, 1.8]",Electronics,76,5
"[40.0, 0.65]",Flowers,77,5
"[69.0, 1.35]",Electronics,78,5
"[28.0, 0.45]",Flowers,79,5
"[118.0, 1.85]",Electronics,80,5
"[38.0, 0.6]",Flowers,81,5
"[71.0, 1.4]",Electronics,82,5
"[26.0, 0.38]",Flowers,83,5
"[120.0, 1.9]",Electronics,84,5
"[42.0, 0.68]",Flowers,85,5
"[73.0, 1.45]",Electronics,86,5
"[29.0, 0.48]",Flowers,87,5
"[122.0, 1.95]",Electronics,88,5
"[39.0, 0.63]",Flowers,89,5
"[75.0, 1.5]",Electronics,90,5
"[27.0, 0.43]",Flowers,91,5
"[125.0, 2.0]",Electronics,92,5
"[41.0, 0.65]",Flowers,93,5
"[77.0, 1.55]",Electronics,94,5
"[28.0, 0.45]",Flowers,95,5
"[128.0, 2.05]",Electronics,96,5
"[40.0, 0.6]",Flowers,97,5
"[79.0, 1.6]",Electronics,98,5
"[25.0, 0.4]",Flowers,99,5
"[0.4, 5.0]",Cars,0,6
"[0.6, 7.0]",Cars,1,6
"[0.3, 4.0]",Cars,2,6
"[0.5, 6.0]",Cars,3,6
"[0.2, 3.0]",Cars,4,6
"[0.7, 8.0]",Cars,5,6
"[0.1, 2.0]",Cars,6,6
"[0.9, 9.0]",Cars,7,6
"[0.6, 5.0]",Cars,8,6
"[0.4, 6.0]",Cars,9,6
"[0.8, 7.0]",Cars,10,6
"[0.5, 4.0]",Cars,11,6
"[0.3, 3.0]",Cars,12,6
"[0.2, 2.0]",Cars,13,6
"[0.7, 6.0]",Cars,14,6
"[0.1, 1.0]",Cars,15,6
"[0.9, 8.0]",Cars,16,6
"[0.6, 5.0]",Cars,17,6
"[0.5, 4.0]",Cars,18,6
"[0.8, 7.0]",Cars,19,6
"[0.4, 3.0]",Cars,20,6
"[0.2, 2.0]",Cars,21,6
"[0.3, 1.0]",Cars,22,6
"[0.7, 6.0]",Cars,23,6
"[0.1, 0.0]",Cars,24,6
"[0.9, 8.0]",Cars,25,6
"[0.6, 5.0]",Cars,26,6
"[0.5, 4.0]",Cars,27,6
"[0.8, 7.0]",Cars,28,6
"[0.4, 3.0]",Cars,29,6
"[0.2, 2.0]",Cars,30,6
"[0.3, 1.0]",Cars,31,6
"[0.7, 6.0]",Cars,32,6
"[0.1, 0.0]",Cars,33,6
"[0.9, 8.0]",Cars,34,6
"[0.6, 5.0]",Cars,35,6
"[0.5, 4.0]",Cars,36,6
"[0.8, 7.0]",Cars,37,6
"[0.4, 3.0]",Cars,38,6
"[0.2, 2.0]",Cars,39,6
"[0.3, 1.0]",Cars,40,6
"[0.7, 6.0]",Cars,41,6
"[0.1, 0.0]",Cars,42,6
"[0.9, 8.0]",Cars,43,6
"[0.4, 5.0]",Bicycles,44,6
"[0.3, 4.0]",Bicycles,45,6
"[0.6, 3.0]",Bicycles,46,6
"[0.2, 2.0]",Bicycles,47,6
"[0.1, 1.0]",Bicycles,48,6
"[0.5, 5.0]",Bicycles,49,6
"[0.4, 4.0]",Bicycles,50,6
"[0.3, 3.0]",Bicycles,51,6
"[0.6, 2.0]",Bicycles,52,6
"[0.2, 1.0]",Bicycles,53,6
"[0.5, 5.0]",Bicycles,54,6
"[0.4, 4.0]",Bicycles,55,6
"[0.3, 3.0]",Bicycles,56,6
"[0.6, 2.0]",Bicycles,57,6
"[0.2, 1.0]",Bicycles,58,6
"[0.5, 5.0]",Bicycles,59,6
"[0.4, 4.0]",Bicycles,60,6
"[0.3, 3.0]",Bicycles,61,6
"[0.6, 2.0]",Bicycles,62,6
"[0.2, 1.0]",Bicycles,63,6
"[0.5, 5.0]",Bicycles,64,6
"[0.4, 4.0]",Bicycles,65,6
"[0.3, 3.0]",Bicycles,66,6
"[0.6, 2.0]",Bicycles,67,6
"[0.2, 1.0]",Bicycles,68,6
