input,target,trial_id,task_id
"[6.5, 5.2, 3.9, 22.6, 1.3, 4.9]",fruits,26,0
"[5.9, 4.6, 3.7, 21.3, 1.1, 4.2]",fruits,27,0
"[5.0, 4.0, 3.2, 20.9, 0.9, 3.7]",fruits,28,0
"[7.2, 5.9, 4.4, 21.0, 1.5, 5.1]",fruits,29,0
"[6.2, 5.0, 3.8, 22.4, 1.2, 4.6]",fruits,30,0
"[5.7, 4.4, 3.5, 20.8, 1.0, 4.0]",fruits,31,0
"[5.2, 4.1, 3.3, 21.5, 0.9, 3.8]",fruits,32,0
"[7.6, 6.2, 4.7, 21.2, 1.6, 5.4]",fruits,33,0
"[6.8, 5.5, 4.1, 22.8, 1.4, 5.0]",fruits,34,0
"[5.9, 4.6, 3.7, 21.1, 1.1, 4.3]",fruits,35,0
"[5.4, 4.3, 3.5, 20.6, 0.9, 3.9]",fruits,36,0
"[7.4, 6.0, 4.5, 21.4, 1.5, 5.2]",fruits,37,0
"[6.6, 5.3, 4.0, 22.5, 1.3, 4.8]",fruits,38,0
"[5.8, 4.5, 3.6, 20.9, 1.0, 4.1]",fruits,39,0
"[2.1, 1.8, 1.5, 14.2, 0.3, 1.9]",vegetables,40,0
"[1.9, 1.6, 1.3, 12.8, 0.2, 1.6]",vegetables,41,0
"[2.5, 2.1, 1.8, 15.1, 0.4, 2.2]",vegetables,42,0
"[2.8, 2.4, 2.0, 13.5, 0.5, 2.5]",vegetables,43,0
"[2.3, 1.9, 1.6, 14.5, 0.3, 2.0]",vegetables,44,0
"[2.0, 1.7, 1.4, 12.2, 0.2, 1.7]",vegetables,45,0
"[2.6, 2.2, 1.9, 15.3, 0.4, 2.3]",vegetables,46,0
"[3.1, 2.6, 2.2, 14.1, 0.5, 2.6]",vegetables,47,0
"[2.4, 2.0, 1.7, 13.8, 0.3, 2.1]",vegetables,48,0
"[2.9, 2.5, 2.1, 15.5, 0.5, 2.7]",vegetables,49,0
"[3.4, 2.8, 2.4, 14.4, 0.6, 2.9]",vegetables,50,0
"[2.7, 2.3, 1.9, 14.2, 0.4, 2.4]",vegetables,51,0
"[3.6, 3.0, 2.5, 15.2, 0.6, 3.1]",vegetables,52,0
"[2.5, 2.1, 1.8, 13.6, 0.3, 2.2]",vegetables,53,0
"[3.2, 2.7, 2.3, 14.6, 0.5, 2.8]",vegetables,54,0
"[2.9, 2.5, 2.1, 15.1, 0.4, 2.6]",vegetables,55,0
"[3.8, 3.2, 2.6, 14.8, 0.7, 3.2]",vegetables,56,0
"[3.0, 2.6, 2.2, 14.1, 0.5, 2.7]",vegetables,57,0
"[3.4, 2.9, 2.4, 15.4, 0.6, 3.0]",vegetables,58,0
"[3.1, 2.7, 2.3, 14.3, 0.5, 2.8]",vegetables,59,0
"[4.2, 3.5, 2.8, 15.6, 0.8, 3.3]",vegetables,60,0
"[3.6, 3.0, 2.5, 14.9, 0.6, 3.1]",vegetables,61,0
"[3.3, 2.8, 2.4, 15.2, 0.5, 2.9]",vegetables,62,0
"[4.5, 3.8, 3.1, 15.8, 0.9, 3.5]",vegetables,63,0
"[3.9, 3.3, 2.7, 15.0, 0.7, 3.2]",vegetables,64,0
"[4.0, 3.4, 2.9, 15.4, 0.8, 3.3]",vegetables,65,0
"[4.8, 4.1, 3.3, 16.1, 1.0, 3.7]",vegetables,66,0
"[4.2, 3.6, 3.0, 15.6, 0.8, 3.4]",vegetables,67,0
"[4.6, 3.9, 3.2, 16.3, 1.0, 3.8]",vegetables,68,0
"[4.4, 3.8, 3.1, 15.9, 0.9, 3.5]",vegetables,69,0
"[5.1, 4.3, 3.5, 16.5, 1.1, 4.0]",vegetables,70,0
"[4.9, 4.2, 3.4, 16.2, 1.0, 3.9]",vegetables,71,0
"[5.3, 4.6, 3.7, 16.8, 1.2, 4.2]",vegetables,72,0
"[5.0, 4.4, 3.6, 16.6, 1.1, 4.1]",vegetables,73,0
"[5.6, 4.9, 3.9, 17.0, 1.3, 4.4]",vegetables,74,0
"[5.4, 4.7, 3.8, 16.9, 1.2, 4.3]",vegetables,75,0
"[5.8, 5.1, 4.1, 17.2, 1.4, 4.6]",vegetables,76,0
"[5.5, 4.8, 4.0, 17.1, 1.3, 4.5]",vegetables,77,0
"[6.1, 5.3, 4.3, 17.4, 1.5, 4.8]",vegetables,78,0
"[5.9, 5.2, 4.2, 17.3, 1.4, 4.7]",vegetables,79,0
"[6.4, 5.6, 4.5, 17.6, 1.6, 5.0]",vegetables,80,0
"[6.2, 5.4, 4.4, 17.5, 1.5, 4.9]",vegetables,81,0
"[6.7, 5.9, 4.7, 17.8, 1.7, 5.2]",vegetables,82,0
"[6.5, 5.7, 4.6, 17.7, 1.6, 5.1]",vegetables,83,0
"[7.0, 6.1, 4.9, 18.0, 1.8, 5.4]",vegetables,84,0
"[6.8, 6.0, 4.8, 17.9, 1.7, 5.3]",vegetables,85,0
"[7.3, 6.4, 5.1, 18.2, 1.9, 5.6]",vegetables,86,0
"[7.1, 6.2, 5.0, 18.1, 1.8, 5.5]",vegetables,87,0
"[7.6, 6.6, 5.3, 18.4, 2.0, 5.8]",vegetables,88,0
"[7.4, 6.5, 5.2, 18.3, 1.9, 5.7]",vegetables,89,0
"[7.9, 6.9, 5.5, 18.6, 2.1, 6.0]",vegetables,90,0
"[7.7, 6.8, 5.4, 18.5, 2.0, 5.9]",vegetables,91,0
"[8.2, 7.1, 5.7, 18.8, 2.2, 6.2]",vegetables,92,0
"[8.0, 7.0, 5.6, 18.7, 2.1, 6.1]",vegetables,93,0
"[8.5, 7.4, 5.9, 19.0, 2.3, 6.4]",vegetables,94,0
"[8.3, 7.3, 5.8, 18.9, 2.2, 6.3]",vegetables,95,0
"[8.8, 7.6, 6.1, 19.2, 2.4, 6.6]",vegetables,96,0
"[8.6, 7.5, 6.0, 19.1, 2.3, 6.5]",vegetables,97,0
"[9.1, 7.9, 6.3, 19.4, 2.5, 6.8]",vegetables,98,0
"[9.0, 7.8, 6.2, 19.3, 2.4, 6.7]",vegetables,99,0
"[3.0, 5.0, 2.0, 1.0, 4.0, 3.0]",birds,0,1
"[2.0, 4.0, 1.0, 2.0, 5.0, 2.0]",birds,1,1
"[5.0, 3.0, 4.0, 3.0, 2.0, 1.0]",mammals,2,1
"[4.0, 2.0, 3.0, 1.0, 1.0, 4.0]",birds,3,1
"[1.0, 1.0, 2.0, 4.0, 3.0, 2.0]",birds,4,1
"[3.0, 5.0, 1.0, 3.0, 2.0, 3.0]",birds,5,1
"[2.0, 3.0, 4.0, 2.0, 5.0, 1.0]",mammals,6,1
"[5.0, 2.0, 3.0, 4.0, 1.0, 2.0]",mammals,7,1
"[4.0, 1.0, 2.0, 1.0, 4.0, 3.0]",birds,8,1
"[1.0, 4.0, 3.0, 2.0, 2.0, 1.0]",birds,9,1
"[3.0, 2.0, 1.0, 3.0, 5.0, 2.0]",birds,10,1
"[2.0, 5.0, 4.0, 1.0, 3.0, 1.0]",mammals,11,1
"[5.0, 1.0, 2.0, 4.0, 2.0, 3.0]",mammals,12,1
"[4.0, 3.0, 3.0, 2.0, 1.0, 4.0]",birds,13,1
"[1.0, 2.0, 4.0, 3.0, 5.0, 1.0]",mammals,14,1
"[3.0, 4.0, 2.0, 1.0, 2.0, 3.0]",birds,15,1
"[2.0, 1.0, 3.0, 4.0, 4.0, 2.0]",birds,16,1
"[5.0, 3.0, 1.0, 2.0, 3.0, 1.0]",mammals,17,1
"[4.0, 2.0, 4.0, 3.0, 1.0, 4.0]",birds,18,1
"[1.0, 5.0, 2.0, 1.0, 2.0, 3.0]",birds,19,1
"[3.0, 1.0, 3.0, 4.0, 5.0, 1.0]",mammals,20,1
"[2.0, 4.0, 1.0, 2.0, 2.0, 2.0]",birds,21,1
"[5.0, 2.0, 4.0, 1.0, 4.0, 1.0]",mammals,22,1
"[4.0, 3.0, 2.0, 3.0, 3.0, 2.0]",birds,23,1
"[1.0, 1.0, 3.0, 2.0, 1.0, 3.0]",birds,24,1
"[3.0, 5.0, 2.0, 4.0, 2.0, 1.0]",mammals,25,1
"[2.0, 2.0, 1.0, 3.0, 5.0, 2.0]",birds,26,1
"[5.0, 4.0, 3.0, 2.0, 1.0, 4.0]",birds,27,1
"[4.0, 1.0, 4.0, 1.0, 3.0, 2.0]",birds,28,1
"[1.0, 3.0, 2.0, 4.0, 4.0, 1.0]",mammals,29,1
"[3.0, 2.0, 4.0, 3.0, 2.0, 3.0]",birds,30,1
"[2.0, 5.0, 1.0, 2.0, 3.0, 1.0]",mammals,31,1
"[5.0, 1.0, 3.0, 4.0, 5.0, 2.0]",mammals,32,1
"[4.0, 4.0, 2.0, 1.0, 1.0, 4.0]",birds,33,1
"[1.0, 2.0, 1.0, 3.0, 2.0, 3.0]",birds,34,1
"[3.0, 3.0, 4.0, 2.0, 4.0, 1.0]",mammals,35,1
"[2.0, 1.0, 2.0, 4.0, 5.0, 2.0]",birds,36,1
"[5.0, 3.0, 2.0, 1.0, 3.0, 1.0]",mammals,37,1
"[4.0, 2.0, 1.0, 3.0, 2.0, 4.0]",birds,38,1
"[1.0, 4.0, 4.0, 2.0, 1.0, 2.0]",birds,39,1
"[3.0, 5.0, 3.0, 4.0, 2.0, 1.0]",mammals,40,1
"[2.0, 2.0, 3.0, 1.0, 4.0, 3.0]",birds,41,1
"[5.0, 1.0, 1.0, 2.0, 5.0, 1.0]",mammals,42,1
"[4.0, 3.0, 4.0, 3.0, 3.0, 2.0]",birds,43,1
"[1.0, 1.0, 2.0, 1.0, 2.0, 3.0]",birds,44,1
"[3.0, 2.0, 2.0, 4.0, 1.0, 2.0]",birds,45,1
"[2.0, 5.0, 4.0, 3.0, 2.0, 1.0]",mammals,46,1
"[5.0, 4.0, 3.0, 1.0, 4.0, 2.0]",mammals,47,1
"[4.0, 1.0, 3.0, 2.0, 5.0, 3.0]",birds,48,1
"[1.0, 3.0, 1.0, 4.0, 3.0, 1.0]",mammals,49,1
"[3.0, 4.0, 1.0, 2.0, 2.0, 3.0]",birds,50,1
"[2.0, 2.0, 2.0, 3.0, 5.0, 2.0]",birds,51,1
"[5.0, 2.0, 2.0, 4.0, 1.0, 4.0]",birds,52,1
"[4.0, 5.0, 4.0, 1.0, 3.0, 2.0]",mammals,53,1
"[1.0, 1.0, 4.0, 2.0, 2.0, 3.0]",birds,54,1
"[3.0, 3.0, 3.0, 4.0, 4.0, 1.0]",mammals,55,1
"[2.0, 4.0, 3.0, 1.0, 1.0, 4.0]",birds,56,1
"[5.0, 1.0, 1.0, 3.0, 5.0, 2.0]",mammals,57,1
"[4.0, 2.0, 2.0, 4.0, 2.0, 3.0]",birds,58,1
"[1.0, 5.0, 3.0, 2.0, 4.0, 1.0]",mammals,59,1
"[3.0, 1.0, 4.0, 3.0, 3.0, 2.0]",birds,60,1
"[2.0, 3.0, 2.0, 1.0, 5.0, 2.0]",birds,61,1
"[5.0, 4.0, 2.0, 2.0, 2.0, 1.0]",mammals,62,1
"[4.0, 3.0, 1.0, 4.0, 1.0, 4.0]",birds,63,1
"[1.0, 2.0, 4.0, 3.0, 3.0, 2.0]",birds,64,1
"[3.0, 5.0, 3.0, 1.0, 4.0, 1.0]",mammals,65,1
"[2.0, 1.0, 3.0, 4.0, 2.0, 3.0]",birds,66,1
"[5.0, 2.0, 4.0, 2.0, 5.0, 1.0]",mammals,67,1
"[4.0, 4.0, 3.0, 3.0, 2.0, 2.0]",birds,68,1
"[1.0, 3.0, 2.0, 1.0, 1.0, 3.0]",birds,69,1
"[3.0, 2.0, 1.0, 3.0, 5.0, 2.0]",birds,70,1
"[2.0, 5.0, 2.0, 4.0, 3.0, 1.0]",mammals,71,1
"[5.0, 1.0, 3.0, 1.0, 4.0, 2.0]",mammals,72,1
"[4.0, 2.0, 4.0, 2.0, 2.0, 4.0]",birds,73,1
"[1.0, 1.0, 1.0, 2.0, 5.0, 2.0]",birds,74,1
"[3.0, 4.0, 2.0, 3.0, 2.0, 3.0]",birds,75,1
"[2.0, 2.0, 4.0, 1.0, 3.0, 2.0]",birds,76,1
"[5.0, 3.0, 4.0, 3.0, 1.0, 4.0]",birds,77,1
"[4.0, 1.0, 3.0, 4.0, 5.0, 1.0]",mammals,78,1
"[1.0, 4.0, 2.0, 2.0, 2.0, 3.0]",birds,79,1
"[3.0, 5.0, 1.0, 2.0, 4.0, 1.0]",mammals,80,1
"[2.0, 3.0, 3.0, 4.0, 2.0, 2.0]",birds,81,1
"[5.0, 2.0, 2.0, 1.0, 3.0, 1.0]",mammals,82,1
"[4.0, 4.0, 1.0, 3.0, 2.0, 4.0]",birds,83,1
"[1.0, 2.0, 3.0, 4.0, 5.0, 2.0]",mammals,84,1
"[3.0, 1.0, 4.0, 2.0, 1.0, 3.0]",birds,85,1
"[2.0, 5.0, 4.0, 3.0, 3.0, 1.0]",mammals,86,1
"[5.0, 3.0, 3.0, 2.0, 4.0, 2.0]",mammals,87,1
"[4.0, 2.0, 2.0, 1.0, 5.0, 3.0]",birds,88,1
"[1.0, 4.0, 1.0, 3.0, 2.0, 3.0]",birds,89,1
"[3.0, 2.0, 3.0, 4.0, 3.0, 2.0]",birds,90,1
"[2.0, 1.0, 2.0, 2.0, 4.0, 2.0]",birds,91,1
"[5.0, 4.0, 1.0, 4.0, 1.0, 4.0]",birds,92,1
"[4.0, 3.0, 4.0, 2.0, 2.0, 3.0]",birds,93,1
"[1.0, 1.0, 2.0, 3.0, 3.0, 2.0]",birds,94,1
"[3.0, 5.0, 2.0, 1.0, 5.0, 1.0]",mammals,95,1
"[2.0, 2.0, 3.0, 4.0, 1.0, 2.0]",birds,96,1
"[5.0, 1.0, 4.0, 3.0, 4.0, 2.0]",mammals,97,1
"[4.0, 2.0, 3.0, 2.0, 3.0, 4.0]",birds,98,1
"[1.0, 3.0, 4.0, 1.0, 2.0, 3.0]",birds,99,1
"[45.0, 23.0, 120.0, 0.7, 0.3, 0.9]",classical,0,2
"[42.0, 19.0, 110.0, 0.5, 0.4, 0.8]",classical,1,2
"[50.0, 27.0, 130.0, 0.8, 0.5, 0.9]",classical,2,2
"[38.0, 21.0, 100.0, 0.4, 0.3, 0.7]",classical,3,2
"[48.0, 25.0, 125.0, 0.7, 0.5, 0.9]",classical,4,2
"[60.0, 30.0, 140.0, 0.9, 0.7, 0.9]",pop,5,2
"[55.0, 28.0, 135.0, 0.8, 0.6, 0.9]",pop,6,2
"[65.0, 32.0, 145.0, 0.9, 0.8, 0.9]",pop,7,2
"[58.0, 29.0, 138.0, 0.8, 0.7, 0.9]",pop,8,2
"[62.0, 31.0, 142.0, 0.9, 0.8, 0.9]",pop,9,2
"[40.0, 20.0, 105.0, 0.5, 0.4, 0.8]",classical,10,2
"[44.0, 22.0, 115.0, 0.6, 0.5, 0.8]",classical,11,2
"[46.0, 24.0, 118.0, 0.7, 0.5, 0.9]",classical,12,2
"[39.0, 19.0, 98.0, 0.4, 0.3, 0.7]",classical,13,2
"[41.0, 21.0, 108.0, 0.5, 0.4, 0.8]",classical,14,2
"[63.0, 33.0, 148.0, 0.9, 0.8, 0.9]",pop,15,2
"[59.0, 30.0, 139.0, 0.8, 0.7, 0.9]",pop,16,2
"[67.0, 34.0, 150.0, 0.9, 0.9, 0.9]",pop,17,2
"[61.0, 32.0, 143.0, 0.9, 0.8, 0.9]",pop,18,2
"[64.0, 33.0, 146.0, 0.9, 0.8, 0.9]",pop,19,2
"[43.0, 23.0, 112.0, 0.6, 0.5, 0.8]",classical,20,2
"[47.0, 25.0, 120.0, 0.7, 0.5, 0.9]",classical,21,2
"[45.0, 24.0, 115.0, 0.6, 0.5, 0.8]",classical,22,2
"[42.0, 22.0, 110.0, 0.5, 0.4, 0.8]",classical,23,2
"[49.0, 26.0, 125.0, 0.8, 0.6, 0.9]",classical,24,2
"[68.0, 35.0, 152.0, 0.9, 0.9, 0.9]",pop,25,2
"[60.0, 31.0, 140.0, 0.9, 0.8, 0.9]",pop,26,2
"[66.0, 34.0, 149.0, 0.9, 0.9, 0.9]",pop,27,2
"[62.0, 33.0, 144.0, 0.9, 0.8, 0.9]",pop,28,2
"[65.0, 34.0, 147.0, 0.9, 0.9, 0.9]",pop,29,2
"[39.0, 20.0, 100.0, 0.4, 0.3, 0.7]",classical,30,2
"[44.0, 23.0, 115.0, 0.6, 0.5, 0.8]",classical,31,2
"[48.0, 26.0, 122.0, 0.7, 0.5, 0.9]",classical,32,2
"[41.0, 21.0, 105.0, 0.5, 0.4, 0.8]",classical,33,2
"[46.0, 24.0, 118.0, 0.7, 0.5, 0.9]",classical,34,2
"[70.0, 36.0, 155.0, 0.9, 0.9, 0.9]",pop,35,2
"[64.0, 33.0, 145.0, 0.9, 0.8, 0.9]",pop,36,2
"[69.0, 35.0, 151.0, 0.9, 0.9, 0.9]",pop,37,2
"[63.0, 33.0, 142.0, 0.9, 0.8, 0.9]",pop,38,2
"[67.0, 34.0, 148.0, 0.9, 0.9, 0.9]",pop,39,2
"[40.0, 20.0, 102.0, 0.5, 0.4, 0.8]",classical,40,2
"[43.0, 22.0, 112.0, 0.6, 0.5, 0.8]",classical,41,2
"[45.0, 23.0, 115.0, 0.6, 0.5, 0.8]",classical,42,2
"[38.0, 19.0, 98.0, 0.4, 0.3, 0.7]",classical,43,2
"[42.0, 21.0, 108.0, 0.5, 0.4, 0.8]",classical,44,2
"[71.0, 37.0, 158.0, 0.9, 0.9, 0.9]",pop,45,2
"[66.0, 34.0, 149.0, 0.9, 0.9, 0.9]",pop,46,2
"[68.0, 35.0, 152.0, 0.9, 0.9, 0.9]",pop,47,2
"[65.0, 34.0, 146.0, 0.9, 0.9, 0.9]",pop,48,2
"[69.0, 36.0, 153.0, 0.9, 0.9, 0.9]",pop,49,2
"[41.0, 21.0, 105.0, 0.5, 0.4, 0.8]",classical,50,2
"[44.0, 23.0, 118.0, 0.7, 0.5, 0.9]",classical,51,2
"[46.0, 24.0, 120.0, 0.7, 0.5, 0.9]",classical,52,2
"[39.0, 20.0, 100.0, 0.4, 0.3, 0.7]",classical,53,2
"[43.0, 22.0, 112.0, 0.6, 0.5, 0.8]",classical,54,2
"[72.0, 38.0, 160.0, 0.9, 0.9, 0.9]",pop,55,2
"[68.0, 35.0, 151.0, 0.9, 0.9, 0.9]",pop,56,2
"[70.0, 36.0, 154.0, 0.9, 0.9, 0.9]",pop,57,2
"[67.0, 34.0, 149.0, 0.9, 0.9, 0.9]",pop,58,2
"[69.0, 36.0, 152.0, 0.9, 0.9, 0.9]",pop,59,2
"[40.0, 20.0, 102.0, 0.5, 0.4, 0.8]",classical,60,2
"[42.0, 21.0, 108.0, 0.5, 0.4, 0.8]",classical,61,2
"[44.0, 23.0, 115.0, 0.6, 0.5, 0.8]",classical,62,2
"[38.0, 19.0, 98.0, 0.4, 0.3, 0.7]",classical,63,2
"[41.0, 21.0, 105.0, 0.5, 0.4, 0.8]",classical,64,2
"[73.0, 39.0, 162.0, 0.9, 0.9, 0.9]",pop,65,2
"[70.0, 36.0, 155.0, 0.9, 0.9, 0.9]",pop,66,2
"[71.0, 37.0, 158.0, 0.9, 0.9, 0.9]",pop,67,2
"[69.0, 36.0, 153.0, 0.9, 0.9, 0.9]",pop,68,2
"[68.0, 35.0, 151.0, 0.9, 0.9, 0.9]",pop,69,2
"[43.0, 22.0, 112.0, 0.6, 0.5, 0.8]",classical,70,2
"[45.0, 24.0, 118.0, 0.7, 0.5, 0.9]",classical,71,2
"[47.0, 25.0, 122.0, 0.8, 0.6, 0.9]",classical,72,2
"[42.0, 22.0, 110.0, 0.5, 0.4, 0.8]",classical,73,2
"[44.0, 23.0, 115.0, 0.6, 0.5, 0.8]",classical,74,2
"[74.0, 40.0, 164.0, 0.9, 0.9, 0.9]",pop,75,2
"[71.0, 37.0, 159.0, 0.9, 0.9, 0.9]",pop,76,2
"[73.0, 39.0, 161.0, 0.9, 0.9, 0.9]",pop,77,2
"[70.0, 36.0, 154.0, 0.9, 0.9, 0.9]",pop,78,2
"[69.0, 36.0, 152.0, 0.9, 0.9, 0.9]",pop,79,2
"[41.0, 21.0, 105.0, 0.5, 0.4, 0.8]",classical,80,2
"[43.0, 22.0, 112.0, 0.6, 0.5, 0.8]",classical,81,2
"[45.0, 24.0, 118.0, 0.7, 0.5, 0.9]",classical,82,2
"[40.0, 20.0, 102.0, 0.5, 0.4, 0.8]",classical,83,2
"[42.0, 21.0, 108.0, 0.5, 0.4, 0.8]",classical,84,2
"[75.0, 41.0, 166.0, 0.9, 0.9, 0.9]",pop,85,2
"[72.0, 38.0, 160.0, 0.9, 0.9, 0.9]",pop,86,2
"[74.0, 40.0, 163.0, 0.9, 0.9, 0.9]",pop,87,2
"[71.0, 37.0, 157.0, 0.9, 0.9, 0.9]",pop,88,2
"[70.0, 36.0, 153.0, 0.9, 0.9, 0.9]",pop,89,2
"[44.0, 23.0, 115.0, 0.6, 0.5, 0.8]",classical,90,2
"[46.0, 24.0, 120.0, 0.7, 0.5, 0.9]",classical,91,2
"[48.0, 26.0, 125.0, 0.8, 0.6, 0.9]",classical,92,2
"[43.0, 22.0, 112.0, 0.6, 0.5, 0.8]",classical,93,2
"[45.0, 24.0, 118.0, 0.7, 0.5, 0.9]",classical,94,2
"[76.0, 42.0, 168.0, 0.9, 0.9, 0.9]",pop,95,2
"[73.0, 39.0, 162.0, 0.9, 0.9, 0.9]",pop,96,2
"[75.0, 41.0, 165.0, 0.9, 0.9, 0.9]",pop,97,2
"[72.0, 38.0, 159.0, 0.9, 0.9, 0.9]",pop,98,2
"[71.0, 37.0, 156.0, 0.9, 0.9, 0.9]",pop,99,2
"[120.0, 7.0, 8.0, 25.0, 9.0, 25000.0]",sedans,0,3
"[110.0, 6.0, 7.0, 28.0, 8.0, 22000.0]",sedans,1,3
"[130.0, 8.0, 9.0, 22.0, 9.0, 28000.0]",sedans,2,3
"[100.0, 5.0, 6.0, 30.0, 7.0, 20000.0]",sedans,3,3
"[140.0, 9.0, 10.0, 20.0, 10.0, 30000.0]",sedans,4,3
"[125.0, 8.0, 9.0, 24.0, 9.0, 26000.0]",sedans,5,3
"[115.0, 7.0, 8.0, 26.0, 8.0, 24000.0]",sedans,6,3
"[105.0, 6.0, 7.0, 29.0, 7.0, 21000.0]",sedans,7,3
"[135.0, 9.0, 10.0, 21.0, 10.0, 29000.0]",sedans,8,3
"[120.0, 8.0, 9.0, 25.0, 9.0, 25000.0]",sedans,9,3
"[150.0, 10.0, 11.0, 19.0, 10.0, 33000.0]",suvs,10,3
"[145.0, 9.0, 10.0, 21.0, 10.0, 31000.0]",suvs,11,3
"[160.0, 11.0, 12.0, 18.0, 11.0, 35000.0]",suvs,12,3
"[140.0, 9.0, 10.0, 22.0, 10.0, 30000.0]",suvs,13,3
"[155.0, 10.0, 11.0, 20.0, 11.0, 32000.0]",suvs,14,3
"[120.0, 7.0, 8.0, 25.0, 9.0, 25000.0]",sedans,15,3
"[130.0, 8.0, 9.0, 24.0, 9.0, 26000.0]",sedans,16,3
"[100.0, 5.0, 6.0, 30.0, 7.0, 20000.0]",sedans,17,3
"[125.0, 8.0, 9.0, 26.0, 9.0, 24000.0]",sedans,18,3
"[110.0, 6.0, 7.0, 28.0, 8.0, 22000.0]",sedans,19,3
"[165.0, 11.0, 12.0, 17.0, 11.0, 36000.0]",suvs,20,3
"[150.0, 10.0, 11.0, 20.0, 11.0, 33000.0]",suvs,21,3
"[140.0, 9.0, 10.0, 22.0, 10.0, 30000.0]",suvs,22,3
"[160.0, 11.0, 12.0, 19.0, 11.0, 35000.0]",suvs,23,3
"[145.0, 9.0, 10.0, 21.0, 10.0, 31000.0]",suvs,24,3
"[105.0, 6.0, 7.0, 29.0, 7.0, 21000.0]",sedans,25,3
"[135.0, 9.0, 10.0, 23.0, 9.0, 27000.0]",sedans,26,3
"[120.0, 7.0, 8.0, 27.0, 9.0, 25000.0]",sedans,27,3
"[115.0, 7.0, 8.0, 26.0, 8.0, 24000.0]",sedans,28,3
"[130.0, 8.0, 9.0, 25.0, 9.0, 26000.0]",sedans,29,3
"[170.0, 12.0, 13.0, 16.0, 12.0, 38000.0]",suvs,30,3
"[165.0, 11.0, 12.0, 18.0, 11.0, 36000.0]",suvs,31,3
"[155.0, 10.0, 11.0, 20.0, 11.0, 32000.0]",suvs,32,3
"[150.0, 10.0, 11.0, 21.0, 10.0, 33000.0]",suvs,33,3
"[145.0, 9.0, 10.0, 22.0, 10.0, 31000.0]",suvs,34,3
"[100.0, 5.0, 6.0, 31.0, 7.0, 20000.0]",sedans,35,3
"[125.0, 8.0, 9.0, 24.0, 9.0, 24000.0]",sedans,36,3
"[110.0, 6.0, 7.0, 29.0, 8.0, 22000.0]",sedans,37,3
"[120.0, 7.0, 8.0, 26.0, 9.0, 25000.0]",sedans,38,3
"[135.0, 9.0, 10.0, 23.0, 9.0, 27000.0]",sedans,39,3
"[175.0, 13.0, 14.0, 15.0, 13.0, 40000.0]",suvs,40,3
"[170.0, 12.0, 13.0, 17.0, 12.0, 38000.0]",suvs,41,3
"[165.0, 11.0, 12.0, 19.0, 11.0, 36000.0]",suvs,42,3
"[160.0, 11.0, 12.0, 20.0, 11.0, 35000.0]",suvs,43,3
"[155.0, 10.0, 11.0, 21.0, 10.0, 32000.0]",suvs,44,3
"[105.0, 6.0, 7.0, 30.0, 7.0, 21000.0]",sedans,45,3
"[130.0, 8.0, 9.0, 25.0, 9.0, 26000.0]",sedans,46,3
"[115.0, 7.0, 8.0, 28.0, 8.0, 24000.0]",sedans,47,3
"[120.0, 7.0, 8.0, 27.0, 9.0, 25000.0]",sedans,48,3
"[140.0, 9.0, 10.0, 24.0, 10.0, 28000.0]",sedans,49,3
