input,target,trial_id,task_id
"[13.0, 12.0, 2.0]",movies,59,1
"[12.0, 13.0, 3.0]",movies,60,1
"[11.0, 13.0, 3.0]",movies,61,1
"[10.0, 13.0, 3.0]",movies,62,1
"[9.0, 13.0, 3.0]",movies,63,1
"[8.0, 13.0, 3.0]",movies,64,1
"[7.0, 13.0, 3.0]",movies,65,1
"[6.0, 12.0, 3.0]",books,66,1
"[5.0, 14.0, 1.0]",books,67,1
"[15.0, 12.0, 3.0]",movies,68,1
"[14.0, 13.0, 2.0]",movies,69,1
"[13.0, 14.0, 3.0]",movies,70,1
"[12.0, 14.0, 3.0]",movies,71,1
"[11.0, 14.0, 3.0]",movies,72,1
"[10.0, 14.0, 3.0]",movies,73,1
"[9.0, 14.0, 3.0]",movies,74,1
"[8.0, 14.0, 3.0]",movies,75,1
"[7.0, 14.0, 3.0]",movies,76,1
"[6.0, 13.0, 3.0]",books,77,1
"[5.0, 15.0, 1.0]",books,78,1
"[16.0, 13.0, 3.0]",movies,79,1
"[15.0, 14.0, 2.0]",movies,80,1
"[14.0, 15.0, 3.0]",movies,81,1
"[13.0, 15.0, 3.0]",movies,82,1
"[12.0, 15.0, 3.0]",movies,83,1
"[11.0, 15.0, 3.0]",movies,84,1
"[10.0, 15.0, 3.0]",movies,85,1
"[9.0, 15.0, 3.0]",movies,86,1
"[8.0, 15.0, 3.0]",movies,87,1
"[7.0, 15.0, 3.0]",movies,88,1
"[6.0, 14.0, 3.0]",books,89,1
"[5.0, 16.0, 1.0]",books,90,1
"[17.0, 14.0, 3.0]",movies,91,1
"[16.0, 15.0, 2.0]",movies,92,1
"[15.0, 16.0, 3.0]",movies,93,1
"[14.0, 16.0, 3.0]",movies,94,1
"[13.0, 16.0, 3.0]",movies,95,1
"[12.0, 16.0, 3.0]",movies,96,1
"[11.0, 16.0, 3.0]",movies,97,1
"[10.0, 16.0, 3.0]",movies,98,1
"[9.0, 16.0, 3.0]",movies,99,1
"[20.0, 10.0, 1000.0]",gases,0,2
"[18.0, 12.0, 900.0]",gases,1,2
"[22.0, 9.0, 1100.0]",gases,2,2
"[19.0, 11.0, 950.0]",gases,3,2
"[25.0, 8.0, 1200.0]",gases,4,2
"[17.0, 13.0, 850.0]",gases,5,2
"[24.0, 10.0, 1050.0]",gases,6,2
"[21.0, 12.0, 1000.0]",gases,7,2
"[26.0, 9.0, 1150.0]",gases,8,2
"[20.0, 11.0, 975.0]",gases,9,2
"[23.0, 10.0, 1080.0]",gases,10,2
"[19.0, 13.0, 920.0]",gases,11,2
"[27.0, 8.0, 1180.0]",gases,12,2
"[22.0, 11.0, 1020.0]",gases,13,2
"[25.0, 10.0, 1120.0]",gases,14,2
"[18.0, 12.0, 890.0]",gases,15,2
"[24.0, 9.0, 1090.0]",gases,16,2
"[21.0, 11.0, 990.0]",gases,17,2
"[28.0, 8.0, 1210.0]",gases,18,2
"[20.0, 12.0, 940.0]",gases,19,2
"[26.0, 10.0, 1140.0]",gases,20,2
"[23.0, 11.0, 1040.0]",gases,21,2
"[19.0, 13.0, 910.0]",gases,22,2
"[29.0, 9.0, 1230.0]",gases,23,2
"[22.0, 10.0, 1060.0]",gases,24,2
"[25.0, 11.0, 1160.0]",gases,25,2
"[18.0, 12.0, 870.0]",gases,26,2
"[27.0, 10.0, 1190.0]",gases,27,2
"[21.0, 11.0, 1010.0]",gases,28,2
"[30.0, 8.0, 1250.0]",gases,29,2
"[20.0, 13.0, 960.0]",gases,30,2
"[28.0, 10.0, 1220.0]",gases,31,2
"[23.0, 11.0, 1070.0]",gases,32,2
"[19.0, 12.0, 890.0]",gases,33,2
"[31.0, 9.0, 1280.0]",gases,34,2
"[22.0, 10.0, 1100.0]",gases,35,2
"[26.0, 11.0, 1180.0]",gases,36,2
"[18.0, 13.0, 880.0]",gases,37,2
"[29.0, 10.0, 1240.0]",gases,38,2
"[21.0, 11.0, 1030.0]",gases,39,2
"[32.0, 8.0, 1300.0]",gases,40,2
"[20.0, 12.0, 980.0]",gases,41,2
"[30.0, 10.0, 1260.0]",gases,42,2
"[23.0, 11.0, 1120.0]",gases,43,2
"[19.0, 13.0, 900.0]",gases,44,2
"[33.0, 9.0, 1320.0]",gases,45,2
"[22.0, 10.0, 1140.0]",gases,46,2
"[27.0, 11.0, 1200.0]",gases,47,2
"[18.0, 12.0, 870.0]",gases,48,2
"[34.0, 8.0, 1340.0]",gases,49,2
"[20.0, 13.0, 1000.0]",gases,50,2
"[31.0, 10.0, 1290.0]",gases,51,2
"[23.0, 11.0, 1160.0]",gases,52,2
"[19.0, 12.0, 920.0]",gases,53,2
"[35.0, 9.0, 1360.0]",gases,54,2
"[22.0, 10.0, 1180.0]",gases,55,2
"[28.0, 11.0, 1220.0]",gases,56,2
"[18.0, 13.0, 890.0]",gases,57,2
"[36.0, 8.0, 1380.0]",gases,58,2
"[20.0, 12.0, 1020.0]",gases,59,2
"[32.0, 10.0, 1310.0]",gases,60,2
"[23.0, 11.0, 1190.0]",gases,61,2
"[19.0, 13.0, 930.0]",gases,62,2
"[37.0, 9.0, 1400.0]",gases,63,2
"[22.0, 10.0, 1200.0]",gases,64,2
"[29.0, 11.0, 1240.0]",gases,65,2
"[18.0, 12.0, 910.0]",gases,66,2
"[38.0, 8.0, 1420.0]",gases,67,2
"[20.0, 13.0, 1040.0]",gases,68,2
"[33.0, 10.0, 1330.0]",gases,69,2
"[23.0, 11.0, 1210.0]",gases,70,2
"[19.0, 12.0, 940.0]",gases,71,2
"[39.0, 9.0, 1440.0]",gases,72,2
"[22.0, 10.0, 1220.0]",gases,73,2
"[30.0, 11.0, 1260.0]",gases,74,2
"[18.0, 13.0, 920.0]",gases,75,2
"[40.0, 8.0, 1460.0]",gases,76,2
"[20.0, 12.0, 1060.0]",gases,77,2
"[34.0, 10.0, 1350.0]",gases,78,2
"[23.0, 11.0, 1230.0]",gases,79,2
"[19.0, 12.0, 950.0]",gases,80,2
"[41.0, 9.0, 1480.0]",gases,81,2
"[22.0, 10.0, 1240.0]",gases,82,2
"[31.0, 11.0, 1280.0]",gases,83,2
"[18.0, 13.0, 930.0]",gases,84,2
"[42.0, 8.0, 1500.0]",gases,85,2
"[20.0, 12.0, 1080.0]",gases,86,2
"[35.0, 10.0, 1370.0]",gases,87,2
"[23.0, 11.0, 1250.0]",gases,88,2
"[19.0, 12.0, 960.0]",gases,89,2
"[43.0, 9.0, 1520.0]",gases,90,2
"[22.0, 10.0, 1260.0]",gases,91,2
"[32.0, 11.0, 1300.0]",gases,92,2
"[18.0, 13.0, 940.0]",gases,93,2
"[44.0, 8.0, 1540.0]",gases,94,2
"[20.0, 12.0, 1100.0]",gases,95,2
"[36.0, 10.0, 1390.0]",gases,96,2
"[23.0, 11.0, 1270.0]",gases,97,2
"[19.0, 12.0, 970.0]",gases,98,2
"[45.0, 9.0, 1560.0]",gases,99,2
"[10.0, 50.0, 500.0]",liquids,100,2
"[12.0, 48.0, 480.0]",liquids,101,2
"[11.0, 51.0, 510.0]",liquids,102,2
"[13.0, 45.0, 450.0]",liquids,103,2
"[10.0, 52.0, 520.0]",liquids,104,2
"[12.0, 49.0, 490.0]",liquids,105,2
"[11.0, 53.0, 530.0]",liquids,106,2
"[13.0, 46.0, 460.0]",liquids,107,2
"[10.0, 54.0, 540.0]",liquids,108,2
"[12.0, 50.0, 500.0]",liquids,109,2
"[11.0, 55.0, 550.0]",liquids,110,2
"[13.0, 47.0, 470.0]",liquids,111,2
"[10.0, 56.0, 560.0]",liquids,112,2
"[12.0, 51.0, 510.0]",liquids,113,2
"[11.0, 57.0, 570.0]",liquids,114,2
"[13.0, 48.0, 480.0]",liquids,115,2
"[10.0, 58.0, 580.0]",liquids,116,2
"[12.0, 52.0, 520.0]",liquids,117,2
"[11.0, 59.0, 590.0]",liquids,118,2
"[13.0, 49.0, 490.0]",liquids,119,2
"[10.0, 60.0, 600.0]",liquids,120,2
"[12.0, 53.0, 530.0]",liquids,121,2
"[11.0, 61.0, 610.0]",liquids,122,2
"[13.0, 50.0, 500.0]",liquids,123,2
"[10.0, 62.0, 620.0]",liquids,124,2
"[12.0, 54.0, 540.0]",liquids,125,2
"[11.0, 63.0, 630.0]",liquids,126,2
"[13.0, 51.0, 510.0]",liquids,127,2
"[10.0, 64.0, 640.0]",liquids,128,2
"[12.0, 55.0, 550.0]",liquids,129,2
"[11.0, 65.0, 650.0]",liquids,130,2
"[13.0, 52.0, 520.0]",liquids,131,2
"[10.0, 66.0, 660.0]",liquids,132,2
"[12.0, 56.0, 560.0]",liquids,133,2
"[11.0, 67.0, 670.0]",liquids,134,2
"[13.0, 53.0, 530.0]",liquids,135,2
"[10.0, 68.0, 680.0]",liquids,136,2
"[12.0, 57.0, 570.0]",liquids,137,2
"[11.0, 69.0, 690.0]",liquids,138,2
"[13.0, 54.0, 540.0]",liquids,139,2
"[10.0, 70.0, 700.0]",liquids,140,2
"[12.0, 58.0, 580.0]",liquids,141,2
"[11.0, 71.0, 710.0]",liquids,142,2
"[13.0, 55.0, 550.0]",liquids,143,2
"[10.0, 72.0, 720.0]",liquids,144,2
"[12.0, 59.0, 590.0]",liquids,145,2
"[11.0, 73.0, 730.0]",liquids,146,2
"[13.0, 56.0, 560.0]",liquids,147,2
"[10.0, 74.0, 740.0]",liquids,148,2
"[12.0, 60.0, 600.0]",liquids,149,2
"[11.0, 75.0, 750.0]",liquids,150,2
"[13.0, 57.0, 570.0]",liquids,151,2
"[10.0, 76.0, 760.0]",liquids,152,2
"[12.0, 61.0, 610.0]",liquids,153,2
"[11.0, 77.0, 770.0]",liquids,154,2
"[13.0, 58.0, 580.0]",liquids,155,2
"[10.0, 78.0, 780.0]",liquids,156,2
"[12.0, 62.0, 620.0]",liquids,157,2
"[11.0, 79.0, 790.0]",liquids,158,2
"[13.0, 59.0, 590.0]",liquids,159,2
"[10.0, 80.0, 800.0]",liquids,160,2
"[12.0, 63.0, 630.0]",liquids,161,2
"[11.0, 81.0, 810.0]",liquids,162,2
"[13.0, 60.0, 600.0]",liquids,163,2
"[10.0, 82.0, 820.0]",liquids,164,2
"[12.0, 64.0, 640.0]",liquids,165,2
"[11.0, 83.0, 830.0]",liquids,166,2
"[13.0, 61.0, 610.0]",liquids,167,2
"[10.0, 84.0, 840.0]",liquids,168,2
"[12.0, 65.0, 650.0]",liquids,169,2
"[11.0, 85.0, 850.0]",liquids,170,2
"[13.0, 62.0, 620.0]",liquids,171,2
"[10.0, 86.0, 860.0]",liquids,172,2
"[12.0, 66.0, 660.0]",liquids,173,2
"[11.0, 87.0, 870.0]",liquids,174,2
"[13.0, 63.0, 630.0]",liquids,175,2
"[10.0, 88.0, 880.0]",liquids,176,2
"[12.0, 67.0, 670.0]",liquids,177,2
"[11.0, 89.0, 890.0]",liquids,178,2
"[13.0, 64.0, 640.0]",liquids,179,2
"[10.0, 90.0, 900.0]",liquids,180,2
"[12.0, 68.0, 680.0]",liquids,181,2
"[11.0, 91.0, 910.0]",liquids,182,2
"[13.0, 65.0, 650.0]",liquids,183,2
"[10.0, 92.0, 920.0]",liquids,184,2
"[12.0, 69.0, 690.0]",liquids,185,2
"[11.0, 93.0, 930.0]",liquids,186,2
"[13.0, 66.0, 660.0]",liquids,187,2
"[10.0, 94.0, 940.0]",liquids,188,2
"[12.0, 70.0, 700.0]",liquids,189,2
"[11.0, 95.0, 950.0]",liquids,190,2
"[13.0, 67.0, 670.0]",liquids,191,2
"[10.0, 96.0, 960.0]",liquids,192,2
"[12.0, 71.0, 710.0]",liquids,193,2
"[11.0, 97.0, 970.0]",liquids,194,2
"[13.0, 68.0, 680.0]",liquids,195,2
"[10.0, 98.0, 980.0]",liquids,196,2
"[12.0, 72.0, 720.0]",liquids,197,2
"[11.0, 99.0, 990.0]",liquids,198,2
"[13.0, 69.0, 690.0]",liquids,199,2
"[4.0, 0.0, 0.0]",mammals,0,3
"[2.0, 0.0, 0.0]",mammals,1,3
"[0.0, 2.0, 0.0]",birds,2,3
"[0.0, 4.0, 0.0]",birds,3,3
"[4.0, 0.0, 0.0]",mammals,4,3
"[0.0, 3.0, 0.0]",birds,5,3
"[2.0, 0.0, 0.0]",mammals,6,3
"[0.0, 1.0, 0.0]",birds,7,3
"[4.0, 0.0, 0.0]",mammals,8,3
"[0.0, 2.0, 0.0]",birds,9,3
"[3.0, 0.0, 0.0]",mammals,10,3
"[1.0, 0.0, 0.0]",mammals,11,3
"[0.0, 4.0, 0.0]",birds,12,3
"[2.0, 0.0, 0.0]",mammals,13,3
"[0.0, 3.0, 0.0]",birds,14,3
"[4.0, 0.0, 0.0]",mammals,15,3
"[0.0, 1.0, 0.0]",birds,16,3
"[3.0, 0.0, 0.0]",mammals,17,3
"[1.0, 0.0, 0.0]",mammals,18,3
"[0.0, 4.0, 0.0]",birds,19,3
"[2.0, 0.0, 0.0]",mammals,20,3
"[0.0, 3.0, 0.0]",birds,21,3
"[4.0, 0.0, 0.0]",mammals,22,3
"[0.0, 2.0, 0.0]",birds,23,3
"[3.0, 0.0, 0.0]",mammals,24,3
"[1.0, 0.0, 0.0]",mammals,25,3
"[0.0, 1.0, 0.0]",birds,26,3
"[4.0, 0.0, 0.0]",mammals,27,3
"[0.0, 4.0, 0.0]",birds,28,3
"[2.0, 0.0, 0.0]",mammals,29,3
"[0.0, 3.0, 0.0]",birds,30,3
"[3.0, 0.0, 0.0]",mammals,31,3
"[1.0, 0.0, 0.0]",mammals,32,3
"[0.0, 2.0, 0.0]",birds,33,3
"[4.0, 0.0, 0.0]",mammals,34,3
"[0.0, 1.0, 0.0]",birds,35,3
"[2.0, 0.0, 0.0]",mammals,36,3
"[0.0, 4.0, 0.0]",birds,37,3
"[3.0, 0.0, 0.0]",mammals,38,3
"[1.0, 0.0, 0.0]",mammals,39,3
"[0.0, 3.0, 0.0]",birds,40,3
"[4.0, 0.0, 0.0]",mammals,41,3
"[0.0, 2.0, 0.0]",birds,42,3
"[2.0, 0.0, 0.0]",mammals,43,3
"[0.0, 1.0, 0.0]",birds,44,3
"[3.0, 0.0, 0.0]",mammals,45,3
"[1.0, 0.0, 0.0]",mammals,46,3
"[0.0, 4.0, 0.0]",birds,47,3
"[4.0, 0.0, 0.0]",mammals,48,3
"[0.0, 3.0, 0.0]",birds,49,3
"[2.0, 0.0, 0.0]",mammals,50,3
"[0.0, 2.0, 0.0]",birds,51,3
"[3.0, 0.0, 0.0]",mammals,52,3
"[1.0, 0.0, 0.0]",mammals,53,3
"[0.0, 1.0, 0.0]",birds,54,3
"[4.0, 0.0, 0.0]",mammals,55,3
"[0.0, 4.0, 0.0]",birds,56,3
"[2.0, 0.0, 0.0]",mammals,57,3
"[0.0, 3.0, 0.0]",birds,58,3
"[3.0, 0.0, 0.0]",mammals,59,3
"[1.0, 0.0, 0.0]",mammals,60,3
"[0.0, 2.0, 0.0]",birds,61,3
"[4.0, 0.0, 0.0]",mammals,62,3
"[0.0, 1.0, 0.0]",birds,63,3
"[2.0, 0.0, 0.0]",mammals,64,3
"[0.0, 4.0, 0.0]",birds,65,3
"[3.0, 0.0, 0.0]",mammals,66,3
"[1.0, 0.0, 0.0]",mammals,67,3
"[0.0, 3.0, 0.0]",birds,68,3
"[4.0, 0.0, 0.0]",mammals,69,3
"[0.0, 2.0, 0.0]",birds,70,3
"[2.0, 0.0, 0.0]",mammals,71,3
"[0.0, 1.0, 0.0]",birds,72,3
"[3.0, 0.0, 0.0]",mammals,73,3
"[1.0, 0.0, 0.0]",mammals,74,3
"[0.0, 4.0, 0.0]",birds,75,3
"[4.0, 0.0, 0.0]",mammals,76,3
"[0.0, 3.0, 0.0]",birds,77,3
"[2.0, 0.0, 0.0]",mammals,78,3
"[0.0, 2.0, 0.0]",birds,79,3
"[3.0, 0.0, 0.0]",mammals,80,3
"[1.0, 0.0, 0.0]",mammals,81,3
"[0.0, 1.0, 0.0]",birds,82,3
"[4.0, 0.0, 0.0]",mammals,83,3
"[0.0, 4.0, 0.0]",birds,84,3
"[2.0, 0.0, 0.0]",mammals,85,3
"[0.0, 3.0, 0.0]",birds,86,3
"[3.0, 0.0, 0.0]",mammals,87,3
"[1.0, 0.0, 0.0]",mammals,88,3
"[0.0, 2.0, 0.0]",birds,89,3
"[4.0, 0.0, 0.0]",mammals,90,3
"[0.0, 1.0, 0.0]",birds,91,3
"[2.0, 0.0, 0.0]",mammals,92,3
"[0.0, 4.0, 0.0]",birds,93,3
"[3.0, 0.0, 0.0]",mammals,94,3
"[1.0, 0.0, 0.0]",mammals,95,3
"[0.0, 3.0, 0.0]",birds,96,3
"[4.0, 0.0, 0.0]",mammals,97,3
"[0.0, 2.0, 0.0]",birds,98,3
"[0.0, 0.0, 4.0]",birds,99,3
"[200.0, 12.0, 18.0]",healthyfoods,0,4
"[400.0, 25.0, 10.0]",unhealthyfoods,1,4
"[250.0, 15.0, 20.0]",healthyfoods,2,4
"[320.0, 22.0, 12.0]",unhealthyfoods,3,4
"[180.0, 10.0, 22.0]",healthyfoods,4,4
"[450.0, 28.0, 8.0]",unhealthyfoods,5,4
"[220.0, 18.0, 25.0]",healthyfoods,6,4
"[380.0, 20.0, 15.0]",unhealthyfoods,7,4
"[240.0, 12.0, 28.0]",healthyfoods,8,4
"[420.0, 25.0, 10.0]",unhealthyfoods,9,4
"[200.0, 15.0, 20.0]",healthyfoods,10,4
"[360.0, 22.0, 12.0]",unhealthyfoods,11,4
"[280.0, 18.0, 25.0]",healthyfoods,12,4
"[400.0, 20.0, 15.0]",unhealthyfoods,13,4
"[220.0, 10.0, 22.0]",healthyfoods,14,4
"[460.0, 28.0, 8.0]",unhealthyfoods,15,4
"[260.0, 12.0, 28.0]",healthyfoods,16,4
"[380.0, 25.0, 10.0]",unhealthyfoods,17,4
"[240.0, 15.0, 20.0]",healthyfoods,18,4
"[440.0, 22.0, 12.0]",unhealthyfoods,19,4
"[200.0, 18.0, 25.0]",healthyfoods,20,4
"[360.0, 20.0, 15.0]",unhealthyfoods,21,4
"[300.0, 10.0, 22.0]",healthyfoods,22,4
"[480.0, 28.0, 8.0]",unhealthyfoods,23,4
"[280.0, 12.0, 28.0]",healthyfoods,24,4
"[400.0, 25.0, 10.0]",unhealthyfoods,25,4
"[220.0, 15.0, 20.0]",healthyfoods,26,4
"[420.0, 22.0, 12.0]",unhealthyfoods,27,4
"[260.0, 18.0, 25.0]",healthyfoods,28,4
"[380.0, 20.0, 15.0]",unhealthyfoods,29,4
"[240.0, 10.0, 22.0]",healthyfoods,30,4
"[460.0, 28.0, 8.0]",unhealthyfoods,31,4
"[300.0, 12.0, 28.0]",healthyfoods,32,4
"[440.0, 25.0, 10.0]",unhealthyfoods,33,4
"[280.0, 15.0, 20.0]",healthyfoods,34,4
"[360.0, 22.0, 12.0]",unhealthyfoods,35,4
"[220.0, 18.0, 25.0]",healthyfoods,36,4
"[400.0, 20.0, 15.0]",unhealthyfoods,37,4
"[260.0, 10.0, 22.0]",healthyfoods,38,4
"[480.0, 28.0, 8.0]",unhealthyfoods,39,4
"[240.0, 12.0, 28.0]",healthyfoods,40,4
"[380.0, 25.0, 10.0]",unhealthyfoods,41,4
"[300.0, 15.0, 20.0]",healthyfoods,42,4
"[420.0, 22.0, 12.0]",unhealthyfoods,43,4
"[280.0, 18.0, 25.0]",healthyfoods,44,4
"[360.0, 20.0, 15.0]",unhealthyfoods,45,4
"[220.0, 10.0, 22.0]",healthyfoods,46,4
"[460.0, 28.0, 8.0]",unhealthyfoods,47,4
"[260.0, 12.0, 28.0]",healthyfoods,48,4
"[400.0, 25.0, 10.0]",unhealthyfoods,49,4
"[240.0, 15.0, 20.0]",healthyfoods,50,4
"[380.0, 22.0, 12.0]",unhealthyfoods,51,4
"[300.0, 18.0, 25.0]",healthyfoods,52,4
"[440.0, 20.0, 15.0]",unhealthyfoods,53,4
"[280.0, 10.0, 22.0]",healthyfoods,54,4
"[480.0, 28.0, 8.0]",unhealthyfoods,55,4
